Zeit t / s;Spannung U_A1 / V;Zeit t / s;U_mean UM / arb.u;Phi &j / arb.u.;
1,53;-1,195;;;;
1,532;-1,195;;;;
1,534;-1,195;;;;
1,536;-1,19;;;;
1,538;-1,195;;;;
1,54;-1,19;;;;
1,542;-1,185;;;;
1,544;-1,19;;;;
1,546;-1,195;;;;
1,548;-1,195;;;;
1,55;-1,195;;;;
1,552;-1,2;;;;
1,554;-1,195;;;;
1,556;-1,195;;;;
1,558;-1,195;;;;
1,56;-1,195;;;;
1,562;-1,19;;;;
1,564;-1,195;;;;
1,566;-1,19;;;;
1,568;-1,195;;;;
1,57;-1,195;;;;
1,572;-1,205;;;;
1,574;-1,2;;;;
1,576;-1,19;;;;
1,578;-1,195;;;;
1,58;-1,195;;;;
1,582;-1,19;;;;
1,584;-1,195;;;;
1,586;-1,2;;;;
1,588;-1,195;;;;
1,59;-1,195;;;;
1,592;-1,205;;;;
1,594;-1,2;;;;
1,596;-1,2;;;;
1,598;-1,195;;;;
1,6;-1,19;;;;
1,602;-1,19;;;;
1,604;-1,195;;;;
1,606;-1,2;;;;
1,608;-1,195;;;;
1,61;-1,2;;;;
1,612;-1,205;;;;
1,614;-1,2;;;;
1,616;-1,2;;;;
1,618;-1,2;;;;
1,62;-1,2;;;;
1,622;-1,195;;;;
1,624;-1,195;;;;
1,626;-1,2;;;;
1,628;-1,2;;;;
1,63;-1,2;;;;
1,632;-1,205;;;;
1,634;-1,205;;;;
1,636;-1,2;;;;
1,638;-1,2;;;;
1,64;-1,2;;;;
1,642;-1,195;;;;
1,644;-1,2;;;;
1,646;-1,2;;;;
1,648;-1,2;;;;
1,65;-1,2;;;;
1,652;-1,205;;;;
1,654;-1,205;;;;
1,656;-1,2;;;;
1,658;-1,2;;;;
1,66;-1,2;;;;
1,662;-1,195;;;;
1,664;-1,2;;;;
1,666;-1,2;;;;
1,668;-1,205;;;;
1,67;-1,2;;;;
1,672;-1,21;;;;
1,674;-1,205;;;;
1,676;-1,2;;;;
1,678;-1,205;;;;
1,68;-1,2;;;;
1,682;-1,2;;;;
1,684;-1,2;;;;
1,686;-1,205;;;;
1,688;-1,205;;;;
1,69;-1,2;;;;
1,692;-1,21;;;;
1,694;-1,205;;;;
1,696;-1,205;;;;
1,698;-1,205;;;;
1,7;-1,21;;;;
1,702;-1,2;;;;
1,704;-1,205;;;;
1,706;-1,21;;;;
1,708;-1,205;;;;
1,71;-1,21;;;;
1,712;-1,215;;;;
1,714;-1,21;;;;
1,716;-1,21;;;;
1,718;-1,205;;;;
1,72;-1,21;;;;
1,722;-1,205;;;;
1,724;-1,21;;;;
1,726;-1,215;;;;
1,728;-1,21;;;;
1,73;-1,215;;;;
1,732;-1,215;;;;
1,734;-1,215;;;;
1,736;-1,21;;;;
1,738;-1,21;;;;
1,74;-1,21;;;;
1,742;-1,205;;;;
1,744;-1,215;;;;
1,746;-1,215;;;;
1,748;-1,215;;;;
1,75;-1,215;;;;
1,752;-1,22;;;;
1,754;-1,22;;;;
1,756;-1,215;;;;
1,758;-1,215;;;;
1,76;-1,215;;;;
1,762;-1,205;;;;
1,764;-1,215;;;;
1,766;-1,215;;;;
1,768;-1,22;;;;
1,77;-1,215;;;;
1,772;-1,225;;;;
1,774;-1,22;;;;
1,776;-1,215;;;;
1,778;-1,22;;;;
1,78;-1,22;;;;
1,782;-1,215;;;;
1,784;-1,215;;;;
1,786;-1,215;;;;
1,788;-1,22;;;;
1,79;-1,22;;;;
1,792;-1,225;;;;
1,794;-1,22;;;;
1,796;-1,22;;;;
1,798;-1,22;;;;
1,8;-1,215;;;;
1,802;-1,22;;;;
1,804;-1,22;;;;
1,806;-1,225;;;;
1,808;-1,22;;;;
1,81;-1,215;;;;
1,812;-1,23;;;;
1,814;-1,225;;;;
1,816;-1,225;;;;
1,818;-1,225;;;;
1,82;-1,22;;;;
1,822;-1,22;;;;
1,824;-1,215;;;;
1,826;-1,225;;;;
1,828;-1,22;;;;
1,83;-1,22;;;;
1,832;-1,225;;;;
1,834;-1,22;;;;
1,836;-1,225;;;;
1,838;-1,22;;;;
1,84;-1,225;;;;
1,842;-1,22;;;;
1,844;-1,225;;;;
1,846;-1,225;;;;
1,848;-1,22;;;;
1,85;-1,225;;;;
1,852;-1,23;;;;
1,854;-1,23;;;;
1,856;-1,225;;;;
1,858;-1,22;;;;
1,86;-1,225;;;;
1,862;-1,22;;;;
1,864;-1,225;;;;
1,866;-1,225;;;;
1,868;-1,23;;;;
1,87;-1,225;;;;
1,872;-1,225;;;;
1,874;-1,23;;;;
1,876;-1,225;;;;
1,878;-1,225;;;;
1,88;-1,225;;;;
1,882;-1,215;;;;
1,884;-1,225;;;;
1,886;-1,225;;;;
1,888;-1,225;;;;
1,89;-1,225;;;;
1,892;-1,235;;;;
1,894;-1,23;;;;
1,896;-1,225;;;;
1,898;-1,225;;;;
1,9;-1,225;;;;
1,902;-1,225;;;;
1,904;-1,225;;;;
1,906;-1,225;;;;
1,908;-1,23;;;;
1,91;-1,225;;;;
1,912;-1,235;;;;
1,914;-1,23;;;;
1,916;-1,225;;;;
1,918;-1,225;;;;
1,92;-1,225;;;;
1,922;-1,22;;;;
1,924;-1,225;;;;
1,926;-1,23;;;;
1,928;-1,23;;;;
1,93;-1,225;;;;
1,932;-1,235;;;;
1,934;-1,225;;;;
1,936;-1,23;;;;
1,938;-1,225;;;;
1,94;-1,23;;;;
1,942;-1,225;;;;
1,944;-1,225;;;;
1,946;-1,23;;;;
1,948;-1,225;;;;
1,95;-1,23;;;;
1,952;-1,23;;;;
1,954;-1,23;;;;
1,956;-1,23;;;;
1,958;-1,225;;;;
1,96;-1,23;;;;
1,962;-1,22;;;;
1,964;-1,225;;;;
1,966;-1,225;;;;
1,968;-1,225;;;;
1,97;-1,23;;;;
1,972;-1,23;;;;
1,974;-1,23;;;;
1,976;-1,23;;;;
1,978;-1,225;;;;
1,98;-1,23;;;;
1,982;-1,225;;;;
1,984;-1,23;;;;
1,986;-1,23;;;;
1,988;-1,23;;;;
1,99;-1,23;;;;
1,992;-1,23;;;;
1,994;-1,23;;;;
1,996;-1,225;;;;
1,998;-1,23;;;;
2;-1,225;;;;
2,002;-1,22;;;;
2,004;-1,225;;;;
2,006;-1,23;;;;
2,008;-1,23;;;;
2,01;-1,23;;;;
2,012;-1,235;;;;
2,014;-1,235;;;;
2,016;-1,23;;;;
2,018;-1,23;;;;
2,02;-1,23;;;;
2,022;-1,225;;;;
2,024;-1,23;;;;
2,026;-1,225;;;;
2,028;-1,23;;;;
2,03;-1,23;;;;
2,032;-1,235;;;;
2,034;-1,23;;;;
2,036;-1,23;;;;
2,038;-1,23;;;;
2,04;-1,225;;;;
2,042;-1,225;;;;
2,044;-1,225;;;;
2,046;-1,23;;;;
2,048;-1,23;;;;
2,05;-1,225;;;;
2,052;-1,235;;;;
2,054;-1,23;;;;
2,056;-1,23;;;;
2,058;-1,23;;;;
2,06;-1,23;;;;
2,062;-1,225;;;;
2,064;-1,225;;;;
2,066;-1,23;;;;
2,068;-1,23;;;;
2,07;-1,23;;;;
2,072;-1,235;;;;
2,074;-1,235;;;;
2,076;-1,23;;;;
2,078;-1,23;;;;
2,08;-1,23;;;;
2,082;-1,225;;;;
2,084;-1,23;;;;
2,086;-1,23;;;;
2,088;-1,23;;;;
2,09;-1,23;;;;
2,092;-1,235;;;;
2,094;-1,235;;;;
2,096;-1,23;;;;
2,098;-1,23;;;;
2,1;-1,23;;;;
2,102;-1,225;;;;
2,104;-1,23;;;;
2,106;-1,23;;;;
2,108;-1,23;;;;
2,11;-1,23;;;;
2,112;-1,235;;;;
2,114;-1,235;;;;
2,116;-1,23;;;;
2,118;-1,23;;;;
2,12;-1,23;;;;
2,122;-1,225;;;;
2,124;-1,23;;;;
2,126;-1,225;;;;
2,128;-1,23;;;;
2,13;-1,23;;;;
2,132;-1,235;;;;
2,134;-1,235;;;;
2,136;-1,22;;;;
2,138;-1,23;;;;
2,14;-1,23;;;;
2,142;-1,225;;;;
2,144;-1,225;;;;
2,146;-1,225;;;;
2,148;-1,23;;;;
2,15;-1,23;;;;
2,152;-1,235;;;;
2,154;-1,23;;;;
2,156;-1,23;;;;
2,158;-1,23;;;;
2,16;-1,225;;;;
2,162;-1,225;;;;
2,164;-1,225;;;;
2,166;-1,235;;;;
2,168;-1,23;;;;
2,17;-1,225;;;;
2,172;-1,24;;;;
2,174;-1,23;;;;
2,176;-1,23;;;;
2,178;-1,23;;;;
2,18;-1,235;;;;
2,182;-1,225;;;;
2,184;-1,225;;;;
2,186;-1,23;;;;
2,188;-1,225;;;;
2,19;-1,23;;;;
2,192;-1,235;;;;
2,194;-1,23;;;;
2,196;-1,23;;;;
2,198;-1,23;;;;
2,2;-1,23;;;;
2,202;-1,225;;;;
2,204;-1,23;;;;
2,206;-1,235;;;;
2,208;-1,23;;;;
2,21;-1,23;;;;
2,212;-1,235;;;;
2,214;-1,235;;;;
2,216;-1,23;;;;
2,218;-1,225;;;;
2,22;-1,23;;;;
2,222;-1,22;;;;
2,224;-1,23;;;;
2,226;-1,23;;;;
2,228;-1,235;;;;
2,23;-1,23;;;;
2,232;-1,235;;;;
2,234;-1,235;;;;
2,236;-1,23;;;;
2,238;-1,23;;;;
2,24;-1,23;;;;
2,242;-1,215;;;;
2,244;-1,23;;;;
2,246;-1,225;;;;
2,248;-1,225;;;;
2,25;-1,225;;;;
2,252;-1,23;;;;
2,254;-1,225;;;;
2,256;-1,22;;;;
2,258;-1,225;;;;
2,26;-1,22;;;;
2,262;-1,22;;;;
2,264;-1,22;;;;
2,266;-1,215;;;;
2,268;-1,215;;;;
2,27;-1,215;;;;
2,272;-1,22;;;;
2,274;-1,215;;;;
2,276;-1,215;;;;
2,278;-1,21;;;;
2,28;-1,205;;;;
2,282;-1,2;;;;
2,284;-1,205;;;;
2,286;-1,21;;;;
2,288;-1,2;;;;
2,29;-1,205;;;;
2,292;-1,205;;;;
2,294;-1,2;;;;
2,296;-1,2;;;;
2,298;-1,195;;;;
2,3;-1,195;;;;
2,302;-1,185;;;;
2,304;-1,185;;;;
2,306;-1,19;;;;
2,308;-1,18;;;;
2,31;-1,185;;;;
2,312;-1,185;;;;
2,314;-1,185;;;;
2,316;-1,175;;;;
2,318;-1,17;;;;
2,32;-1,17;;;;
2,322;-1,16;;;;
2,324;-1,165;;;;
2,326;-1,165;;;;
2,328;-1,155;;;;
2,33;-1,16;;;;
2,332;-1,16;;;;
2,334;-1,155;;;;
2,336;-1,15;;;;
2,338;-1,15;;;;
2,34;-1,145;;;;
2,342;-1,135;;;;
2,344;-1,14;;;;
2,346;-1,135;;;;
2,348;-1,14;;;;
2,35;-1,135;;;;
2,352;-1,135;;;;
2,354;-1,13;;;;
2,356;-1,125;;;;
2,358;-1,12;;;;
2,36;-1,12;;;;
2,362;-1,115;;;;
2,364;-1,11;;;;
2,366;-1,11;;;;
2,368;-1,11;;;;
2,37;-1,1;;;;
2,372;-1,11;;;;
2,374;-1,1;;;;
2,376;-1,095;;;;
2,378;-1,095;;;;
2,38;-1,085;;;;
2,382;-1,08;;;;
2,384;-1,08;;;;
2,386;-1,08;;;;
2,388;-1,075;;;;
2,39;-1,07;;;;
2,392;-1,075;;;;
2,394;-1,07;;;;
2,396;-1,065;;;;
2,398;-1,06;;;;
2,4;-1,06;;;;
2,402;-1,05;;;;
2,404;-1,045;;;;
2,406;-1,05;;;;
2,408;-1,045;;;;
2,41;-1,04;;;;
2,412;-1,04;;;;
2,414;-1,03;;;;
2,416;-1,03;;;;
2,418;-1,025;;;;
2,42;-1,025;;;;
2,422;-1,01;;;;
2,424;-1,01;;;;
2,426;-1,015;;;;
2,428;-1,005;;;;
2,43;-1,005;;;;
2,432;-1,005;;;;
2,434;-0,995;;;;
2,436;-0,99;;;;
2,438;-0,985;;;;
2,44;-0,985;;;;
2,442;-0,97;;;;
2,444;-0,98;;;;
2,446;-0,975;;;;
2,448;-0,965;;;;
2,45;-0,97;;;;
2,452;-0,965;;;;
2,454;-0,96;;;;
2,456;-0,95;;;;
2,458;-0,95;;;;
2,46;-0,945;;;;
2,462;-0,93;;;;
2,464;-0,935;;;;
2,466;-0,93;;;;
2,468;-0,93;;;;
2,47;-0,925;;;;
2,472;-0,925;;;;
2,474;-0,92;;;;
2,476;-0,91;;;;
2,478;-0,91;;;;
2,48;-0,905;;;;
2,482;-0,9;;;;
2,484;-0,895;;;;
2,486;-0,89;;;;
2,488;-0,89;;;;
2,49;-0,88;;;;
2,492;-0,89;;;;
2,494;-0,88;;;;
2,496;-0,87;;;;
2,498;-0,865;;;;
2,5;-0,86;;;;
2,502;-0,855;;;;
2,504;-0,855;;;;
2,506;-0,855;;;;
2,508;-0,85;;;;
2,51;-0,84;;;;
2,512;-0,845;;;;
2,514;-0,835;;;;
2,516;-0,835;;;;
2,518;-0,825;;;;
2,52;-0,815;;;;
2,522;-0,815;;;;
2,524;-0,81;;;;
2,526;-0,81;;;;
2,528;-0,805;;;;
2,53;-0,805;;;;
2,532;-0,805;;;;
2,534;-0,79;;;;
2,536;-0,79;;;;
2,538;-0,78;;;;
2,54;-0,78;;;;
2,542;-0,77;;;;
2,544;-0,765;;;;
2,546;-0,765;;;;
2,548;-0,76;;;;
2,55;-0,76;;;;
2,552;-0,755;;;;
2,554;-0,755;;;;
2,556;-0,745;;;;
2,558;-0,74;;;;
2,56;-0,735;;;;
2,562;-0,725;;;;
2,564;-0,73;;;;
2,566;-0,725;;;;
2,568;-0,715;;;;
2,57;-0,715;;;;
2,572;-0,715;;;;
2,574;-0,71;;;;
2,576;-0,7;;;;
2,578;-0,7;;;;
2,58;-0,695;;;;
2,582;-0,68;;;;
2,584;-0,685;;;;
2,586;-0,68;;;;
2,588;-0,68;;;;
2,59;-0,67;;;;
2,592;-0,665;;;;
2,594;-0,665;;;;
2,596;-0,66;;;;
2,598;-0,655;;;;
2,6;-0,645;;;;
2,602;-0,64;;;;
2,604;-0,64;;;;
2,606;-0,635;;;;
2,608;-0,63;;;;
2,61;-0,625;;;;
2,612;-0,635;;;;
2,614;-0,62;;;;
2,616;-0,61;;;;
2,618;-0,61;;;;
2,62;-0,6;;;;
2,622;-0,6;;;;
2,624;-0,595;;;;
2,626;-0,595;;;;
2,628;-0,59;;;;
2,63;-0,58;;;;
2,632;-0,59;;;;
2,634;-0,575;;;;
2,636;-0,575;;;;
2,638;-0,57;;;;
2,64;-0,565;;;;
2,642;-0,555;;;;
2,644;-0,55;;;;
2,646;-0,55;;;;
2,648;-0,545;;;;
2,65;-0,545;;;;
2,652;-0,54;;;;
2,654;-0,53;;;;
2,656;-0,53;;;;
2,658;-0,52;;;;
2,66;-0,52;;;;
2,662;-0,51;;;;
2,664;-0,515;;;;
2,666;-0,505;;;;
2,668;-0,5;;;;
2,67;-0,5;;;;
2,672;-0,5;;;;
2,674;-0,495;;;;
2,676;-0,485;;;;
2,678;-0,485;;;;
2,68;-0,48;;;;
2,682;-0,465;;;;
2,684;-0,465;;;;
2,686;-0,465;;;;
2,688;-0,465;;;;
2,69;-0,455;;;;
2,692;-0,455;;;;
2,694;-0,45;;;;
2,696;-0,445;;;;
2,698;-0,445;;;;
2,7;-0,435;;;;
2,702;-0,43;;;;
2,704;-0,425;;;;
2,706;-0,42;;;;
2,708;-0,42;;;;
2,71;-0,415;;;;
2,712;-0,42;;;;
2,714;-0,41;;;;
2,716;-0,41;;;;
2,718;-0,4;;;;
2,72;-0,395;;;;
2,722;-0,39;;;;
2,724;-0,385;;;;
2,726;-0,39;;;;
2,728;-0,38;;;;
2,73;-0,375;;;;
2,732;-0,38;;;;
2,734;-0,37;;;;
2,736;-0,365;;;;
2,738;-0,36;;;;
2,74;-0,36;;;;
2,742;-0,35;;;;
2,744;-0,345;;;;
2,746;-0,35;;;;
2,748;-0,34;;;;
2,75;-0,345;;;;
2,752;-0,34;;;;
2,754;-0,335;;;;
2,756;-0,325;;;;
2,758;-0,32;;;;
2,76;-0,32;;;;
2,762;-0,305;;;;
2,764;-0,31;;;;
2,766;-0,31;;;;
2,768;-0,3;;;;
2,77;-0,305;;;;
2,772;-0,3;;;;
2,774;-0,295;;;;
2,776;-0,29;;;;
2,778;-0,285;;;;
2,78;-0,28;;;;
2,782;-0,27;;;;
2,784;-0,275;;;;
2,786;-0,27;;;;
2,788;-0,27;;;;
2,79;-0,265;;;;
2,792;-0,26;;;;
2,794;-0,26;;;;
2,796;-0,25;;;;
2,798;-0,25;;;;
2,8;-0,245;;;;
2,802;-0,235;;;;
2,804;-0,24;;;;
2,806;-0,235;;;;
2,808;-0,235;;;;
2,81;-0,23;;;;
2,812;-0,235;;;;
2,814;-0,22;;;;
2,816;-0,21;;;;
2,818;-0,215;;;;
2,82;-0,205;;;;
2,822;-0,205;;;;
2,824;-0,2;;;;
2,826;-0,195;;;;
2,828;-0,195;;;;
2,83;-0,19;;;;
2,832;-0,195;;;;
2,834;-0,185;;;;
2,836;-0,185;;;;
2,838;-0,18;;;;
2,84;-0,165;;;;
2,842;-0,165;;;;
2,844;-0,165;;;;
2,846;-0,17;;;;
2,848;-0,16;;;;
2,85;-0,16;;;;
2,852;-0,16;;;;
2,854;-0,15;;;;
2,856;-0,15;;;;
2,858;-0,14;;;;
2,86;-0,145;;;;
2,862;-0,135;;;;
2,864;-0,13;;;;
2,866;-0,135;;;;
2,868;-0,13;;;;
2,87;-0,135;;;;
2,872;-0,125;;;;
2,874;-0,115;;;;
2,876;-0,12;;;;
2,878;-0,11;;;;
2,88;-0,11;;;;
2,882;-0,1;;;;
2,884;-0,11;;;;
2,886;-0,1;;;;
2,888;-0,0950000000000002;;;;
2,89;-0,105;;;;
2,892;-0,0950000000000002;;;;
2,894;-0,0950000000000002;;;;
2,896;-0,0899999999999999;;;;
2,898;-0,0800000000000001;;;;
2,9;-0,0800000000000001;;;;
2,902;-0,0700000000000003;;;;
2,904;-0,0800000000000001;;;;
2,906;-0,0750000000000002;;;;
2,908;-0,0750000000000002;;;;
2,91;-0,0750000000000002;;;;
2,912;-0,0700000000000003;;;;
2,914;-0,0649999999999999;;;;
2,916;-0,0600000000000001;;;;
2,918;-0,0600000000000001;;;;
2,92;-0,0499999999999998;;;;
2,922;-0,04;;;;
2,924;-0,0499999999999998;;;;
2,926;-0,0499999999999998;;;;
2,928;-0,0499999999999998;;;;
2,93;-0,0499999999999998;;;;
2,932;-0,0499999999999998;;;;
2,934;-0,04;;;;
2,936;-0,0300000000000002;;;;
2,938;-0,0350000000000001;;;;
2,94;-0,02;;;;
2,942;-0,0249999999999999;;;;
2,944;-0,02;;;;
2,946;-0,02;;;;
2,948;-0,02;;;;
2,95;-0,02;;;;
2,952;-0,02;;;;
2,954;-0,00999999999999979;;;;
2,956;-0,0150000000000001;;;;
2,958;-0,00999999999999979;;;;
2,96;0,00499999999999989;;;;
2,962;0;;;;
2,964;0;;;;
2,966;0;;;;
2,968;0,00499999999999989;;;;
2,97;0,00499999999999989;;;;
2,972;0,00499999999999989;;;;
2,974;0,00999999999999979;;;;
2,976;0,00999999999999979;;;;
2,978;0,02;;;;
2,98;0,0249999999999999;;;;
2,982;0,0249999999999999;;;;
2,984;0,0300000000000002;;;;
2,986;0,02;;;;
2,988;0,0300000000000002;;;;
2,99;0,02;;;;
2,992;0,0249999999999999;;;;
2,994;0,04;;;;
2,996;0,0350000000000001;;;;
2,998;0,04;;;;
3;0,0449999999999999;;;;
3,002;0,0449999999999999;;;;
3,004;0,04;;;;
3,006;0,0449999999999999;;;;
3,008;0,0499999999999998;;;;
3,01;0,04;;;;
3,012;0,0499999999999998;;;;
3,014;0,0449999999999999;;;;
3,016;0,0550000000000002;;;;
3,018;0,0550000000000002;;;;
3,02;0,0649999999999999;;;;
3,022;0,0700000000000003;;;;
3,024;0,0600000000000001;;;;
3,026;0,0649999999999999;;;;
3,028;0,0649999999999999;;;;
3,03;0,0649999999999999;;;;
3,032;0,0700000000000003;;;;
3,034;0,0700000000000003;;;;
3,036;0,0750000000000002;;;;
3,038;0,0700000000000003;;;;
3,04;0,085;;;;
3,042;0,0800000000000001;;;;
3,044;0,0800000000000001;;;;
3,046;0,085;;;;
3,048;0,0800000000000001;;;;
3,05;0,0800000000000001;;;;
3,052;0,0800000000000001;;;;
3,054;0,085;;;;
3,056;0,1;;;;
3,058;0,0899999999999999;;;;
3,06;0,1;;;;
3,062;0,0950000000000002;;;;
3,064;0,1;;;;
3,066;0,0950000000000002;;;;
3,068;0,1;;;;
3,07;0,1;;;;
3,072;0,0950000000000002;;;;
3,074;0,105;;;;
3,076;0,1;;;;
3,078;0,11;;;;
3,08;0,125;;;;
3,082;0,115;;;;
3,084;0,12;;;;
3,086;0,11;;;;
3,088;0,115;;;;
3,09;0,105;;;;
3,092;0,11;;;;
3,094;0,12;;;;
3,096;0,12;;;;
3,098;0,125;;;;
3,1;0,125;;;;
3,102;0,13;;;;
3,104;0,135;;;;
3,106;0,125;;;;
3,108;0,13;;;;
3,11;0,12;;;;
3,112;0,125;;;;
3,114;0,125;;;;
3,116;0,135;;;;
3,118;0,14;;;;
3,12;0,14;;;;
3,122;0,145;;;;
3,124;0,135;;;;
3,126;0,135;;;;
3,128;0,15;;;;
3,13;0,13;;;;
3,132;0,14;;;;
3,134;0,14;;;;
3,136;0,145;;;;
3,138;0,145;;;;
3,14;0,155;;;;
3,142;0,16;;;;
3,144;0,15;;;;
3,146;0,15;;;;
3,148;0,15;;;;
3,15;0,145;;;;
3,152;0,155;;;;
3,154;0,15;;;;
3,156;0,16;;;;
3,158;0,155;;;;
3,16;0,165;;;;
3,162;0,16;;;;
3,164;0,16;;;;
3,166;0,165;;;;
3,168;0,155;;;;
3,17;0,155;;;;
3,172;0,155;;;;
3,174;0,16;;;;
3,176;0,17;;;;
3,178;0,165;;;;
3,18;0,175;;;;
3,182;0,17;;;;
3,184;0,17;;;;
3,186;0,165;;;;
3,188;0,165;;;;
3,19;0,17;;;;
3,192;0,16;;;;
3,194;0,17;;;;
3,196;0,17;;;;
3,198;0,175;;;;
3,2;0,185;;;;
3,202;0,175;;;;
3,204;0,18;;;;
3,206;0,17;;;;
3,208;0,18;;;;
3,21;0,17;;;;
3,212;0,17;;;;
3,214;0,18;;;;
3,216;0,175;;;;
3,218;0,185;;;;
3,22;0,185;;;;
3,222;0,185;;;;
3,224;0,19;;;;
3,226;0,18;;;;
3,228;0,185;;;;
3,23;0,175;;;;
3,232;0,18;;;;
3,234;0,185;;;;
3,236;0,185;;;;
3,238;0,19;;;;
3,24;0,19;;;;
3,242;0,19;;;;
3,244;0,185;;;;
3,246;0,185;;;;
3,248;0,195;;;;
3,25;0,18;;;;
3,252;0,185;;;;
3,254;0,185;;;;
3,256;0,19;;;;
3,258;0,185;;;;
3,26;0,195;;;;
3,262;0,2;;;;
3,264;0,19;;;;
3,266;0,19;;;;
3,268;0,185;;;;
3,27;0,185;;;;
3,272;0,19;;;;
3,274;0,19;;;;
3,276;0,195;;;;
3,278;0,19;;;;
3,28;0,2;;;;
3,282;0,195;;;;
3,284;0,195;;;;
3,286;0,195;;;;
3,288;0,19;;;;
3,29;0,19;;;;
3,292;0,185;;;;
3,294;0,195;;;;
3,296;0,205;;;;
3,298;0,195;;;;
3,3;0,205;;;;
3,302;0,2;;;;
3,304;0,2;;;;
3,306;0,195;;;;
3,308;0,195;;;;
3,31;0,195;;;;
3,312;0,19;;;;
3,314;0,2;;;;
3,316;0,195;;;;
3,318;0,195;;;;
3,32;0,21;;;;
3,322;0,2;;;;
3,324;0,205;;;;
3,326;0,195;;;;
3,328;0,195;;;;
3,33;0,19;;;;
3,332;0,195;;;;
3,334;0,2;;;;
3,336;0,195;;;;
3,338;0,2;;;;
3,34;0,2;;;;
3,342;0,205;;;;
3,344;0,195;;;;
3,346;0,195;;;;
3,348;0,2;;;;
3,35;0,185;;;;
3,352;0,195;;;;
3,354;0,195;;;;
3,356;0,195;;;;
3,358;0,205;;;;
3,36;0,2;;;;
3,362;0,205;;;;
3,364;0,195;;;;
3,366;0,195;;;;
3,368;0,195;;;;
3,37;0,19;;;;
3,372;0,195;;;;
3,374;0,195;;;;
3,376;0,2;;;;
3,378;0,195;;;;
3,38;0,205;;;;
3,382;0,21;;;;
3,384;0,195;;;;
3,386;0,2;;;;
3,388;0,195;;;;
3,39;0,19;;;;
3,392;0,19;;;;
3,394;0,195;;;;
3,396;0,205;;;;
3,398;0,195;;;;
3,4;0,205;;;;
3,402;0,2;;;;
3,404;0,2;;;;
3,406;0,205;;;;
3,408;0,195;;;;
3,41;0,195;;;;
3,412;0,19;;;;
3,414;0,195;;;;
3,416;0,19;;;;
3,418;0,2;;;;
3,42;0,205;;;;
3,422;0,195;;;;
3,424;0,2;;;;
3,426;0,19;;;;
3,428;0,195;;;;
3,43;0,195;;;;
3,432;0,185;;;;
3,434;0,195;;;;
3,436;0,19;;;;
3,438;0,195;;;;
3,44;0,2;;;;
3,442;0,2;;;;
3,444;0,2;;;;
3,446;0,19;;;;
3,448;0,195;;;;
3,45;0,185;;;;
3,452;0,185;;;;
3,454;0,195;;;;
3,456;0,19;;;;
3,458;0,19;;;;
3,46;0,19;;;;
3,462;0,195;;;;
3,464;0,19;;;;
3,466;0,185;;;;
3,468;0,19;;;;
3,47;0,18;;;;
3,472;0,185;;;;
3,474;0,185;;;;
3,476;0,185;;;;
3,478;0,19;;;;
3,48;0,19;;;;
3,482;0,19;;;;
3,484;0,18;;;;
3,486;0,185;;;;
3,488;0,185;;;;
3,49;0,175;;;;
3,492;0,18;;;;
3,494;0,175;;;;
3,496;0,18;;;;
3,498;0,175;;;;
3,5;0,19;;;;
3,502;0,19;;;;
3,504;0,18;;;;
3,506;0,18;;;;
3,508;0,175;;;;
3,51;0,175;;;;
3,512;0,17;;;;
3,514;0,175;;;;
3,516;0,185;;;;
3,518;0,175;;;;
3,52;0,185;;;;
3,522;0,175;;;;
3,524;0,175;;;;
3,526;0,18;;;;
3,528;0,17;;;;
3,53;0,17;;;;
3,532;0,16;;;;
3,534;0,17;;;;
3,536;0,18;;;;
3,538;0,17;;;;
3,54;0,18;;;;
3,542;0,17;;;;
3,544;0,17;;;;
3,546;0,165;;;;
3,548;0,165;;;;
3,55;0,165;;;;
3,552;0,16;;;;
3,554;0,17;;;;
3,556;0,165;;;;
3,558;0,165;;;;
3,56;0,18;;;;
3,562;0,165;;;;
3,564;0,17;;;;
3,566;0,16;;;;
3,568;0,165;;;;
3,57;0,15;;;;
3,572;0,155;;;;
3,574;0,16;;;;
3,576;0,155;;;;
3,578;0,16;;;;
3,58;0,16;;;;
3,582;0,16;;;;
3,584;0,165;;;;
3,586;0,155;;;;
3,588;0,16;;;;
3,59;0,145;;;;
3,592;0,15;;;;
3,594;0,15;;;;
3,596;0,155;;;;
3,598;0,155;;;;
3,6;0,155;;;;
3,602;0,16;;;;
3,604;0,145;;;;
3,606;0,15;;;;
3,608;0,155;;;;
3,61;0,14;;;;
3,612;0,145;;;;
3,614;0,14;;;;
3,616;0,15;;;;
3,618;0,14;;;;
3,62;0,15;;;;
3,622;0,155;;;;
3,624;0,14;;;;
3,626;0,145;;;;
3,628;0,135;;;;
3,63;0,135;;;;
3,632;0,135;;;;
3,634;0,14;;;;
3,636;0,145;;;;
3,638;0,135;;;;
3,64;0,145;;;;
3,642;0,14;;;;
3,644;0,135;;;;
3,646;0,14;;;;
3,648;0,135;;;;
3,65;0,13;;;;
3,652;0,125;;;;
3,654;0,13;;;;
3,656;0,13;;;;
3,658;0,13;;;;
3,66;0,145;;;;
3,662;0,13;;;;
3,664;0,13;;;;
3,666;0,125;;;;
3,668;0,13;;;;
3,67;0,115;;;;
3,672;0,12;;;;
3,674;0,13;;;;
3,676;0,12;;;;
3,678;0,125;;;;
3,68;0,125;;;;
