Zeit t / s;Spannung U_A1 / V;Zeit t / s;U_mean UM / arb.u;Phi &j / arb.u.;
3,676;-0,79;;;;
3,678;-0,785;;;;
3,68;-0,785;;;;
3,682;-0,78;;;;
3,684;-0,77;;;;
3,686;-0,775;;;;
3,688;-0,765;;;;
3,69;-0,755;;;;
3,692;-0,75;;;;
3,694;-0,74;;;;
3,696;-0,735;;;;
3,698;-0,73;;;;
3,7;-0,73;;;;
3,702;-0,725;;;;
3,704;-0,72;;;;
3,706;-0,72;;;;
3,708;-0,71;;;;
3,71;-0,7;;;;
3,712;-0,695;;;;
3,714;-0,69;;;;
3,716;-0,675;;;;
3,718;-0,665;;;;
3,72;-0,675;;;;
3,722;-0,665;;;;
3,724;-0,66;;;;
3,726;-0,66;;;;
3,728;-0,655;;;;
3,73;-0,64;;;;
3,732;-0,635;;;;
3,734;-0,635;;;;
3,736;-0,615;;;;
3,738;-0,615;;;;
3,74;-0,61;;;;
3,742;-0,605;;;;
3,744;-0,6;;;;
3,746;-0,6;;;;
3,748;-0,595;;;;
3,75;-0,58;;;;
3,752;-0,58;;;;
3,754;-0,57;;;;
3,756;-0,555;;;;
3,758;-0,555;;;;
3,76;-0,55;;;;
3,762;-0,545;;;;
3,764;-0,54;;;;
3,766;-0,535;;;;
3,768;-0,535;;;;
3,77;-0,52;;;;
3,772;-0,52;;;;
3,774;-0,505;;;;
3,776;-0,495;;;;
3,778;-0,495;;;;
3,78;-0,485;;;;
3,782;-0,485;;;;
3,784;-0,48;;;;
3,786;-0,48;;;;
3,788;-0,47;;;;
3,79;-0,455;;;;
3,792;-0,455;;;;
3,794;-0,445;;;;
3,796;-0,435;;;;
3,798;-0,43;;;;
3,8;-0,425;;;;
3,802;-0,425;;;;
3,804;-0,415;;;;
3,806;-0,42;;;;
3,808;-0,41;;;;
3,81;-0,4;;;;
3,812;-0,39;;;;
3,814;-0,38;;;;
3,816;-0,38;;;;
3,818;-0,365;;;;
3,82;-0,37;;;;
3,822;-0,365;;;;
3,824;-0,35;;;;
3,826;-0,355;;;;
3,828;-0,345;;;;
3,83;-0,34;;;;
3,832;-0,33;;;;
3,834;-0,325;;;;
3,836;-0,315;;;;
3,838;-0,3;;;;
3,84;-0,305;;;;
3,842;-0,3;;;;
3,844;-0,295;;;;
3,846;-0,29;;;;
3,848;-0,28;;;;
3,85;-0,275;;;;
3,852;-0,265;;;;
3,854;-0,265;;;;
3,856;-0,25;;;;
3,858;-0,25;;;;
3,86;-0,245;;;;
3,862;-0,23;;;;
3,864;-0,235;;;;
3,866;-0,225;;;;
3,868;-0,225;;;;
3,87;-0,21;;;;
3,872;-0,2;;;;
3,874;-0,2;;;;
3,876;-0,18;;;;
3,878;-0,185;;;;
3,88;-0,18;;;;
3,882;-0,175;;;;
3,884;-0,17;;;;
3,886;-0,165;;;;
3,888;-0,16;;;;
3,89;-0,145;;;;
3,892;-0,145;;;;
3,894;-0,135;;;;
3,896;-0,115;;;;
3,898;-0,12;;;;
3,9;-0,115;;;;
3,902;-0,115;;;;
3,904;-0,105;;;;
3,906;-0,11;;;;
3,908;-0,0950000000000002;;;;
3,91;-0,085;;;;
3,912;-0,085;;;;
3,914;-0,0750000000000002;;;;
3,916;-0,0649999999999999;;;;
3,918;-0,0600000000000001;;;;
3,92;-0,0499999999999998;;;;
3,922;-0,0550000000000002;;;;
3,924;-0,0449999999999999;;;;
3,926;-0,0499999999999998;;;;
3,928;-0,0350000000000001;;;;
3,93;-0,0300000000000002;;;;
3,932;-0,0249999999999999;;;;
3,934;-0,00999999999999979;;;;
3,936;-0,00999999999999979;;;;
3,938;0;;;;
3,94;0;;;;
3,942;0,00999999999999979;;;;
3,944;0,02;;;;
3,946;0,0150000000000001;;;;
3,948;0,0249999999999999;;;;
3,95;0,0300000000000002;;;;
3,952;0,04;;;;
3,954;0,04;;;;
3,956;0,0550000000000002;;;;
3,958;0,0649999999999999;;;;
3,96;0,0600000000000001;;;;
3,962;0,0649999999999999;;;;
3,964;0,0700000000000003;;;;
3,966;0,0750000000000002;;;;
3,968;0,085;;;;
3,97;0,085;;;;
3,972;0,1;;;;
3,974;0,1;;;;
3,976;0,11;;;;
3,978;0,11;;;;
3,98;0,12;;;;
3,982;0,125;;;;
3,984;0,125;;;;
3,986;0,13;;;;
3,988;0,13;;;;
3,99;0,145;;;;
3,992;0,155;;;;
3,994;0,155;;;;
3,996;0,17;;;;
3,998;0,17;;;;
4;0,175;;;;
4,002;0,175;;;;
4,004;0,185;;;;
4,006;0,19;;;;
4,008;0,19;;;;
4,01;0,205;;;;
4,012;0,205;;;;
4,014;0,215;;;;
4,016;0,22;;;;
4,018;0,225;;;;
4,02;0,23;;;;
4,022;0,23;;;;
4,024;0,235;;;;
4,026;0,23;;;;
4,028;0,24;;;;
4,03;0,255;;;;
4,032;0,255;;;;
4,034;0,265;;;;
4,036;0,27;;;;
4,038;0,28;;;;
4,04;0,275;;;;
4,042;0,285;;;;
4,044;0,29;;;;
4,046;0,285;;;;
4,048;0,295;;;;
4,05;0,3;;;;
4,052;0,310000000000001;;;;
4,054;0,32;;;;
4,056;0,32;;;;
4,058;0,33;;;;
4,06;0,325;;;;
4,062;0,335;;;;
4,064;0,335;;;;
4,066;0,335;;;;
4,068;0,345;;;;
4,07;0,35;;;;
4,072;0,36;;;;
4,074;0,36;;;;
4,076;0,37;;;;
4,078;0,385;;;;
4,08;0,37;;;;
4,082;0,38;;;;
4,084;0,38;;;;
4,086;0,385;;;;
4,088;0,385;;;;
4,09;0,4;;;;
4,092;0,41;;;;
4,094;0,405;;;;
4,096;0,415;;;;
4,098;0,415;;;;
4,1;0,42;;;;
4,102;0,43;;;;
4,104;0,425;;;;
4,106;0,43;;;;
4,108;0,43;;;;
4,11;0,445;;;;
4,112;0,45;;;;
4,114;0,45;;;;
4,116;0,465;;;;
4,118;0,46;;;;
4,12;0,465;;;;
4,122;0,465;;;;
4,124;0,47;;;;
4,126;0,475;;;;
4,128;0,47;;;;
4,13;0,485;;;;
4,132;0,485;;;;
4,134;0,495;;;;
4,136;0,51;;;;
4,138;0,505;;;;
4,14;0,505;;;;
4,142;0,5;;;;
4,144;0,51;;;;
4,146;0,505;;;;
4,148;0,51;;;;
4,15;0,53;;;;
4,152;0,52;;;;
4,154;0,53;;;;
4,156;0,535;;;;
4,158;0,54;;;;
4,16;0,55;;;;
4,162;0,54;;;;
4,164;0,55;;;;
4,166;0,54;;;;
4,168;0,55;;;;
4,17;0,555;;;;
4,172;0,56;;;;
4,174;0,565;;;;
4,176;0,57;;;;
4,178;0,575;;;;
4,18;0,57;;;;
4,182;0,575;;;;
4,184;0,59;;;;
4,186;0,575;;;;
4,188;0,585;;;;
4,19;0,585;;;;
4,192;0,595;;;;
4,194;0,595;;;;
4,196;0,605;;;;
4,198;0,61;;;;
4,2;0,605;;;;
4,202;0,61;;;;
4,204;0,605;;;;
4,206;0,61;;;;
4,208;0,62;;;;
4,21;0,62;;;;
4,212;0,625;;;;
4,214;0,625;;;;
4,216;0,64;;;;
4,218;0,63;;;;
4,22;0,635;;;;
4,222;0,645;;;;
4,224;0,635;;;;
4,226;0,64;;;;
4,228;0,635;;;;
4,23;0,645;;;;
4,232;0,655;;;;
4,234;0,65;;;;
4,236;0,665;;;;
4,238;0,66;;;;
4,24;0,665;;;;
4,242;0,665;;;;
4,244;0,665;;;;
4,246;0,665;;;;
4,248;0,66;;;;
4,25;0,675;;;;
4,252;0,67;;;;
4,254;0,675;;;;
4,256;0,69;;;;
4,258;0,685;;;;
4,26;0,685;;;;
4,262;0,68;;;;
4,264;0,69;;;;
4,266;0,695;;;;
4,268;0,685;;;;
4,27;0,7;;;;
4,272;0,69;;;;
4,274;0,7;;;;
4,276;0,7;;;;
4,278;0,705;;;;
4,28;0,71;;;;
4,282;0,7;;;;
4,284;0,71;;;;
4,286;0,7;;;;
4,288;0,705;;;;
4,29;0,715;;;;
4,292;0,715;;;;
4,294;0,72;;;;
4,296;0,72;;;;
4,298;0,725;;;;
4,3;0,715;;;;
4,302;0,72;;;;
4,304;0,73;;;;
4,306;0,715;;;;
4,308;0,725;;;;
4,31;0,72;;;;
4,312;0,73;;;;
4,314;0,725;;;;
4,316;0,735;;;;
4,318;0,745;;;;
4,32;0,73;;;;
4,322;0,74;;;;
4,324;0,73;;;;
4,326;0,73;;;;
4,328;0,74;;;;
4,33;0,74;;;;
4,332;0,75;;;;
4,334;0,74;;;;
4,336;0,75;;;;
4,338;0,745;;;;
4,34;0,745;;;;
4,342;0,75;;;;
4,344;0,74;;;;
4,346;0,745;;;;
4,348;0,74;;;;
4,35;0,75;;;;
4,352;0,745;;;;
4,354;0,75;;;;
4,356;0,765;;;;
4,358;0,755;;;;
4,36;0,755;;;;
4,362;0,745;;;;
4,364;0,75;;;;
4,366;0,76;;;;
4,368;0,75;;;;
4,37;0,76;;;;
4,372;0,75;;;;
4,374;0,755;;;;
4,376;0,76;;;;
4,378;0,76;;;;
4,38;0,765;;;;
4,382;0,755;;;;
4,384;0,76;;;;
4,386;0,745;;;;
4,388;0,755;;;;
4,39;0,755;;;;
4,392;0,76;;;;
4,394;0,765;;;;
4,396;0,76;;;;
4,398;0,765;;;;
4,4;0,755;;;;
4,402;0,76;;;;
4,404;0,77;;;;
4,406;0,75;;;;
4,408;0,76;;;;
4,41;0,755;;;;
4,412;0,76;;;;
4,414;0,755;;;;
4,416;0,765;;;;
4,418;0,77;;;;
4,42;0,755;;;;
4,422;0,76;;;;
4,424;0,755;;;;
4,426;0,75;;;;
4,428;0,76;;;;
4,43;0,755;;;;
4,432;0,765;;;;
4,434;0,755;;;;
4,436;0,765;;;;
4,438;0,76;;;;
4,44;0,755;;;;
4,442;0,76;;;;
4,444;0,75;;;;
4,446;0,75;;;;
4,448;0,745;;;;
4,45;0,755;;;;
4,452;0,76;;;;
4,454;0,75;;;;
4,456;0,76;;;;
4,458;0,75;;;;
4,46;0,75;;;;
4,462;0,755;;;;
4,464;0,75;;;;
4,466;0,745;;;;
4,468;0,74;;;;
4,47;0,75;;;;
4,472;0,74;;;;
4,474;0,745;;;;
4,476;0,755;;;;
4,478;0,745;;;;
4,48;0,745;;;;
4,482;0,735;;;;
4,484;0,735;;;;
4,486;0,74;;;;
4,488;0,73;;;;
4,49;0,74;;;;
4,492;0,73;;;;
4,494;0,735;;;;
4,496;0,735;;;;
4,498;0,735;;;;
4,5;0,735;;;;
4,502;0,72;;;;
4,504;0,725;;;;
4,506;0,715;;;;
4,508;0,72;;;;
4,51;0,73;;;;
4,512;0,715;;;;
4,514;0,72;;;;
4,516;0,72;;;;
4,518;0,72;;;;
4,52;0,71;;;;
4,522;0,71;;;;
4,524;0,715;;;;
4,526;0,7;;;;
4,528;0,705;;;;
4,53;0,7;;;;
4,532;0,705;;;;
4,534;0,705;;;;
4,536;0,705;;;;
4,538;0,705;;;;
4,54;0,69;;;;
4,542;0,695;;;;
4,544;0,685;;;;
4,546;0,685;;;;
4,548;0,69;;;;
4,55;0,685;;;;
4,552;0,685;;;;
4,554;0,68;;;;
4,556;0,69;;;;
4,558;0,69;;;;
4,56;0,675;;;;
4,562;0,68;;;;
4,564;0,67;;;;
4,566;0,665;;;;
4,568;0,655;;;;
4,57;0,665;;;;
4,572;0,67;;;;
4,574;0,66;;;;
4,576;0,67;;;;
4,578;0,66;;;;
4,58;0,655;;;;
4,582;0,66;;;;
4,584;0,65;;;;
4,586;0,645;;;;
4,588;0,64;;;;
4,59;0,645;;;;
4,592;0,65;;;;
4,594;0,64;;;;
4,596;0,645;;;;
4,598;0,635;;;;
4,6;0,635;;;;
4,602;0,625;;;;
4,604;0,625;;;;
4,606;0,625;;;;
4,608;0,615;;;;
4,61;0,62;;;;
4,612;0,615;;;;
4,614;0,615;;;;
4,616;0,63;;;;
4,618;0,615;;;;
4,62;0,61;;;;
4,622;0,6;;;;
4,624;0,6;;;;
4,626;0,585;;;;
4,628;0,59;;;;
4,63;0,595;;;;
4,632;0,585;;;;
4,634;0,59;;;;
4,636;0,585;;;;
4,638;0,585;;;;
4,64;0,585;;;;
4,642;0,575;;;;
4,644;0,575;;;;
4,646;0,56;;;;
4,648;0,565;;;;
4,65;0,555;;;;
4,652;0,56;;;;
4,654;0,565;;;;
4,656;0,555;;;;
4,658;0,56;;;;
4,66;0,545;;;;
4,662;0,545;;;;
4,664;0,555;;;;
4,666;0,535;;;;
4,668;0,535;;;;
4,67;0,53;;;;
4,672;0,535;;;;
4,674;0,525;;;;
4,676;0,53;;;;
4,678;0,53;;;;
4,68;0,52;;;;
4,682;0,52;;;;
4,684;0,51;;;;
4,686;0,505;;;;
4,688;0,515;;;;
4,69;0,5;;;;
4,692;0,505;;;;
4,694;0,495;;;;
4,696;0,5;;;;
4,698;0,495;;;;
4,7;0,49;;;;
4,702;0,49;;;;
4,704;0,48;;;;
4,706;0,475;;;;
4,708;0,465;;;;
4,71;0,47;;;;
4,712;0,475;;;;
4,714;0,465;;;;
4,716;0,475;;;;
4,718;0,46;;;;
4,72;0,455;;;;
4,722;0,45;;;;
4,724;0,445;;;;
4,726;0,445;;;;
4,728;0,435;;;;
4,73;0,44;;;;
4,732;0,43;;;;
4,734;0,43;;;;
4,736;0,435;;;;
4,738;0,43;;;;
4,74;0,425;;;;
4,742;0,41;;;;
4,744;0,415;;;;
4,746;0,4;;;;
4,748;0,4;;;;
4,75;0,405;;;;
4,752;0,395;;;;
4,754;0,4;;;;
4,756;0,395;;;;
4,758;0,395;;;;
4,76;0,39;;;;
4,762;0,38;;;;
4,764;0,38;;;;
4,766;0,365;;;;
4,768;0,365;;;;
4,77;0,365;;;;
4,772;0,365;;;;
4,774;0,365;;;;
4,776;0,36;;;;
4,778;0,36;;;;
4,78;0,345;;;;
4,782;0,345;;;;
4,784;0,35;;;;
4,786;0,33;;;;
4,788;0,33;;;;
4,79;0,325;;;;
4,792;0,325;;;;
4,794;0,32;;;;
4,796;0,325;;;;
4,798;0,325;;;;
4,8;0,310000000000001;;;;
4,802;0,310000000000001;;;;
4,804;0,3;;;;
4,806;0,295;;;;
4,808;0,3;;;;
4,81;0,29;;;;
4,812;0,295;;;;
4,814;0,28;;;;
4,816;0,285;;;;
4,818;0,275;;;;
4,82;0,27;;;;
4,822;0,275;;;;
4,824;0,265;;;;
4,826;0,255;;;;
4,828;0,25;;;;
4,83;0,25;;;;
4,832;0,255;;;;
4,834;0,245;;;;
4,836;0,25;;;;
4,838;0,24;;;;
4,84;0,235;;;;
4,842;0,225;;;;
4,844;0,225;;;;
4,846;0,22;;;;
4,848;0,215;;;;
4,85;0,22;;;;
4,852;0,21;;;;
4,854;0,21;;;;
4,856;0,215;;;;
4,858;0,205;;;;
4,86;0,2;;;;
4,862;0,19;;;;
4,864;0,185;;;;
4,866;0,17;;;;
4,868;0,175;;;;
4,87;0,18;;;;
4,872;0,17;;;;
4,874;0,17;;;;
4,876;0,17;;;;
4,878;0,165;;;;
4,88;0,16;;;;
4,882;0,15;;;;
4,884;0,15;;;;
4,886;0,135;;;;
4,888;0,135;;;;
4,89;0,14;;;;
4,892;0,13;;;;
4,894;0,135;;;;
4,896;0,13;;;;
4,898;0,13;;;;
4,9;0,115;;;;
4,902;0,11;;;;
4,904;0,115;;;;
4,906;0,0950000000000002;;;;
4,908;0,1;;;;
4,91;0,0950000000000002;;;;
4,912;0,0950000000000002;;;;
4,914;0,1;;;;
4,916;0,0899999999999999;;;;
4,918;0,0899999999999999;;;;
4,92;0,0750000000000002;;;;
4,922;0,0750000000000002;;;;
4,924;0,0649999999999999;;;;
4,926;0,0600000000000001;;;;
4,928;0,0649999999999999;;;;
4,93;0,0600000000000001;;;;
4,932;0,0600000000000001;;;;
4,934;0,0499999999999998;;;;
4,936;0,0550000000000002;;;;
4,938;0,0499999999999998;;;;
4,94;0,04;;;;
4,942;0,04;;;;
4,944;0,0300000000000002;;;;
4,946;0,0249999999999999;;;;
4,948;0,02;;;;
4,95;0,02;;;;
4,952;0,0249999999999999;;;;
4,954;0,0150000000000001;;;;
4,956;0,02;;;;
4,958;0,00999999999999979;;;;
4,96;0,00499999999999989;;;;
4,962;-0,00499999999999989;;;;
4,964;-0,00499999999999989;;;;
4,966;-0,00999999999999979;;;;
4,968;-0,0150000000000001;;;;
4,97;-0,0150000000000001;;;;
4,972;-0,0249999999999999;;;;
4,974;-0,02;;;;
4,976;-0,0150000000000001;;;;
4,978;-0,0249999999999999;;;;
4,98;-0,0300000000000002;;;;
4,982;-0,04;;;;
4,984;-0,04;;;;
4,986;-0,0550000000000002;;;;
4,988;-0,0550000000000002;;;;
4,99;-0,0499999999999998;;;;
4,992;-0,0600000000000001;;;;
4,994;-0,0550000000000002;;;;
4,996;-0,0600000000000001;;;;
4,998;-0,0600000000000001;;;;
5;-0,0649999999999999;;;;
5,002;-0,0750000000000002;;;;
5,004;-0,0750000000000002;;;;
5,006;-0,0899999999999999;;;;
5,008;-0,0899999999999999;;;;
5,01;-0,0899999999999999;;;;
5,012;-0,0950000000000002;;;;
5,014;-0,0899999999999999;;;;
5,016;-0,0950000000000002;;;;
5,018;-0,0950000000000002;;;;
5,02;-0,11;;;;
5,022;-0,11;;;;
5,024;-0,115;;;;
5,026;-0,125;;;;
5,028;-0,12;;;;
5,03;-0,125;;;;
5,032;-0,125;;;;
5,034;-0,13;;;;
5,036;-0,125;;;;
5,038;-0,125;;;;
5,04;-0,14;;;;
5,042;-0,145;;;;
5,044;-0,15;;;;
5,046;-0,155;;;;
5,048;-0,155;;;;
5,05;-0,16;;;;
5,052;-0,155;;;;
5,054;-0,165;;;;
5,056;-0,16;;;;
5,058;-0,165;;;;
5,06;-0,175;;;;
5,062;-0,17;;;;
5,064;-0,185;;;;
5,066;-0,19;;;;
5,068;-0,195;;;;
5,07;-0,19;;;;
5,072;-0,185;;;;
5,074;-0,2;;;;
5,076;-0,19;;;;
5,078;-0,2;;;;
5,08;-0,205;;;;
5,082;-0,215;;;;
5,084;-0,215;;;;
5,086;-0,22;;;;
5,088;-0,225;;;;
5,09;-0,22;;;;
5,092;-0,23;;;;
5,094;-0,23;;;;
5,096;-0,22;;;;
5,098;-0,235;;;;
5,1;-0,235;;;;
5,102;-0,245;;;;
5,104;-0,245;;;;
5,106;-0,255;;;;
5,108;-0,255;;;;
5,11;-0,25;;;;
5,112;-0,26;;;;
5,114;-0,255;;;;
5,116;-0,26;;;;
5,118;-0,26;;;;
5,12;-0,26;;;;
5,122;-0,27;;;;
5,124;-0,27;;;;
5,126;-0,285;;;;
5,128;-0,28;;;;
5,13;-0,28;;;;
5,132;-0,285;;;;
5,134;-0,285;;;;
5,136;-0,285;;;;
5,138;-0,285;;;;
5,14;-0,295;;;;
5,142;-0,295;;;;
5,144;-0,295;;;;
5,146;-0,315;;;;
5,148;-0,31;;;;
5,15;-0,315;;;;
5,152;-0,31;;;;
5,154;-0,31;;;;
5,156;-0,31;;;;
5,158;-0,315;;;;
5,16;-0,325;;;;
5,162;-0,325;;;;
5,164;-0,33;;;;
5,166;-0,335;;;;
5,168;-0,335;;;;
5,17;-0,34;;;;
5,172;-0,335;;;;
5,174;-0,345;;;;
5,176;-0,335;;;;
5,178;-0,335;;;;
5,18;-0,345;;;;
5,182;-0,35;;;;
5,184;-0,355;;;;
5,186;-0,36;;;;
5,188;-0,365;;;;
5,19;-0,36;;;;
5,192;-0,355;;;;
5,194;-0,365;;;;
5,196;-0,36;;;;
5,198;-0,37;;;;
5,2;-0,375;;;;
5,202;-0,365;;;;
5,204;-0,38;;;;
5,206;-0,38;;;;
5,208;-0,39;;;;
5,21;-0,385;;;;
5,212;-0,39;;;;
5,214;-0,39;;;;
5,216;-0,38;;;;
5,218;-0,39;;;;
5,22;-0,39;;;;
5,222;-0,4;;;;
5,224;-0,4;;;;
5,226;-0,4;;;;
5,228;-0,405;;;;
5,23;-0,4;;;;
5,232;-0,405;;;;
5,234;-0,405;;;;
5,236;-0,405;;;;
5,238;-0,41;;;;
5,24;-0,41;;;;
5,242;-0,415;;;;
5,244;-0,415;;;;
5,246;-0,425;;;;
5,248;-0,425;;;;
5,25;-0,415;;;;
5,252;-0,425;;;;
5,254;-0,42;;;;
5,256;-0,42;;;;
5,258;-0,42;;;;
5,26;-0,43;;;;
5,262;-0,435;;;;
5,264;-0,425;;;;
5,266;-0,445;;;;
5,268;-0,44;;;;
5,27;-0,44;;;;
5,272;-0,44;;;;
5,274;-0,435;;;;
5,276;-0,435;;;;
5,278;-0,435;;;;
5,28;-0,45;;;;
5,282;-0,445;;;;
5,284;-0,45;;;;
5,286;-0,455;;;;
5,288;-0,45;;;;
5,29;-0,455;;;;
5,292;-0,455;;;;
5,294;-0,46;;;;
5,296;-0,45;;;;
5,298;-0,445;;;;
5,3;-0,46;;;;
5,302;-0,46;;;;
5,304;-0,465;;;;
5,306;-0,465;;;;
5,308;-0,47;;;;
5,31;-0,465;;;;
5,312;-0,46;;;;
5,314;-0,47;;;;
5,316;-0,465;;;;
5,318;-0,47;;;;
5,32;-0,47;;;;
5,322;-0,475;;;;
5,324;-0,475;;;;
5,326;-0,475;;;;
5,328;-0,48;;;;
5,33;-0,475;;;;
5,332;-0,48;;;;
5,334;-0,48;;;;
5,336;-0,465;;;;
5,338;-0,48;;;;
5,34;-0,48;;;;
5,342;-0,485;;;;
5,344;-0,485;;;;
5,346;-0,49;;;;
5,348;-0,49;;;;
5,35;-0,48;;;;
5,352;-0,49;;;;
5,354;-0,485;;;;
5,356;-0,485;;;;
5,358;-0,485;;;;
5,36;-0,49;;;;
5,362;-0,49;;;;
5,364;-0,485;;;;
5,366;-0,5;;;;
5,368;-0,495;;;;
5,37;-0,495;;;;
5,372;-0,495;;;;
5,374;-0,49;;;;
5,376;-0,49;;;;
5,378;-0,49;;;;
5,38;-0,495;;;;
5,382;-0,495;;;;
5,384;-0,5;;;;
5,386;-0,5;;;;
5,388;-0,5;;;;
5,39;-0,5;;;;
5,392;-0,495;;;;
5,394;-0,5;;;;
5,396;-0,49;;;;
5,398;-0,5;;;;
5,4;-0,5;;;;
5,402;-0,495;;;;
5,404;-0,5;;;;
5,406;-0,505;;;;
5,408;-0,51;;;;
5,41;-0,5;;;;
5,412;-0,495;;;;
5,414;-0,505;;;;
5,416;-0,49;;;;
5,418;-0,5;;;;
5,42;-0,5;;;;
5,422;-0,505;;;;
5,424;-0,505;;;;
5,426;-0,505;;;;
5,428;-0,51;;;;
5,43;-0,5;;;;
5,432;-0,505;;;;
5,434;-0,5;;;;
5,436;-0,49;;;;
5,438;-0,5;;;;
5,44;-0,5;;;;
5,442;-0,5;;;;
5,444;-0,5;;;;
5,446;-0,51;;;;
5,448;-0,51;;;;
5,45;-0,5;;;;
5,452;-0,505;;;;
5,454;-0,5;;;;
5,456;-0,5;;;;
5,458;-0,5;;;;
5,46;-0,495;;;;
5,462;-0,505;;;;
5,464;-0,5;;;;
5,466;-0,51;;;;
5,468;-0,505;;;;
5,47;-0,505;;;;
5,472;-0,505;;;;
5,474;-0,5;;;;
5,476;-0,495;;;;
5,478;-0,495;;;;
5,48;-0,5;;;;
5,482;-0,5;;;;
5,484;-0,495;;;;
5,486;-0,505;;;;
5,488;-0,5;;;;
5,49;-0,5;;;;
5,492;-0,495;;;;
5,494;-0,495;;;;
5,496;-0,49;;;;
5,498;-0,485;;;;
5,5;-0,495;;;;
5,502;-0,49;;;;
5,504;-0,495;;;;
5,506;-0,5;;;;
5,508;-0,49;;;;
5,51;-0,49;;;;
5,512;-0,485;;;;
5,514;-0,49;;;;
5,516;-0,48;;;;
5,518;-0,485;;;;
5,52;-0,485;;;;
5,522;-0,485;;;;
5,524;-0,485;;;;
5,526;-0,49;;;;
5,528;-0,49;;;;
5,53;-0,485;;;;
5,532;-0,475;;;;
5,534;-0,48;;;;
5,536;-0,47;;;;
5,538;-0,48;;;;
5,54;-0,475;;;;
5,542;-0,47;;;;
5,544;-0,475;;;;
5,546;-0,48;;;;
5,548;-0,48;;;;
5,55;-0,47;;;;
5,552;-0,475;;;;
5,554;-0,47;;;;
5,556;-0,46;;;;
5,558;-0,465;;;;
5,56;-0,465;;;;
5,562;-0,465;;;;
5,564;-0,465;;;;
5,566;-0,46;;;;
5,568;-0,465;;;;
5,57;-0,455;;;;
5,572;-0,46;;;;
5,574;-0,455;;;;
5,576;-0,455;;;;
5,578;-0,455;;;;
5,58;-0,45;;;;
5,582;-0,455;;;;
5,584;-0,45;;;;
5,586;-0,46;;;;
5,588;-0,455;;;;
5,59;-0,44;;;;
5,592;-0,445;;;;
5,594;-0,44;;;;
5,596;-0,44;;;;
5,598;-0,435;;;;
5,6;-0,445;;;;
5,602;-0,44;;;;
5,604;-0,435;;;;
5,606;-0,445;;;;
5,608;-0,435;;;;
5,61;-0,435;;;;
5,612;-0,43;;;;
5,614;-0,425;;;;
5,616;-0,425;;;;
5,618;-0,42;;;;
5,62;-0,425;;;;
5,622;-0,42;;;;
5,624;-0,425;;;;
5,626;-0,43;;;;
5,628;-0,42;;;;
5,63;-0,415;;;;
5,632;-0,415;;;;
5,634;-0,415;;;;
5,636;-0,41;;;;
5,638;-0,405;;;;
5,64;-0,41;;;;
5,642;-0,405;;;;
5,644;-0,41;;;;
5,646;-0,41;;;;
5,648;-0,41;;;;
5,65;-0,405;;;;
5,652;-0,395;;;;
5,654;-0,4;;;;
5,656;-0,385;;;;
5,658;-0,395;;;;
5,66;-0,39;;;;
5,662;-0,385;;;;
5,664;-0,39;;;;
5,666;-0,395;;;;
5,668;-0,39;;;;
5,67;-0,38;;;;
5,672;-0,385;;;;
5,674;-0,38;;;;
5,676;-0,365;;;;
5,678;-0,37;;;;
5,68;-0,37;;;;
5,682;-0,375;;;;
5,684;-0,37;;;;
5,686;-0,37;;;;
5,688;-0,37;;;;
5,69;-0,36;;;;
5,692;-0,365;;;;
5,694;-0,36;;;;
5,696;-0,35;;;;
5,698;-0,35;;;;
5,7;-0,35;;;;
5,702;-0,35;;;;
5,704;-0,35;;;;
5,706;-0,355;;;;
5,708;-0,35;;;;
5,71;-0,345;;;;
5,712;-0,34;;;;
5,714;-0,33;;;;
5,716;-0,33;;;;
5,718;-0,33;;;;
5,72;-0,335;;;;
5,722;-0,33;;;;
5,724;-0,325;;;;
5,726;-0,33;;;;
5,728;-0,325;;;;
5,73;-0,325;;;;
5,732;-0,315;;;;
5,734;-0,32;;;;
5,736;-0,31;;;;
5,738;-0,305;;;;
5,74;-0,315;;;;
5,742;-0,305;;;;
5,744;-0,31;;;;
5,746;-0,31;;;;
5,748;-0,3;;;;
5,75;-0,3;;;;
5,752;-0,295;;;;
5,754;-0,3;;;;
5,756;-0,285;;;;
5,758;-0,29;;;;
5,76;-0,29;;;;
5,762;-0,285;;;;
5,764;-0,285;;;;
5,766;-0,285;;;;
5,768;-0,285;;;;
5,77;-0,275;;;;
5,772;-0,27;;;;
5,774;-0,275;;;;
5,776;-0,26;;;;
5,778;-0,265;;;;
5,78;-0,265;;;;
5,782;-0,26;;;;
5,784;-0,26;;;;
5,786;-0,265;;;;
5,788;-0,26;;;;
5,79;-0,25;;;;
5,792;-0,255;;;;
5,794;-0,25;;;;
5,796;-0,235;;;;
5,798;-0,24;;;;
5,8;-0,24;;;;
5,802;-0,24;;;;
5,804;-0,235;;;;
5,806;-0,235;;;;
5,808;-0,24;;;;
5,81;-0,225;;;;
5,812;-0,23;;;;
5,814;-0,22;;;;
5,816;-0,22;;;;
5,818;-0,215;;;;
5,82;-0,215;;;;
5,822;-0,22;;;;
5,824;-0,21;;;;
5,826;-0,22;;;;
5,828;-0,21;;;;
5,83;-0,2;;;;
5,832;-0,205;;;;
5,834;-0,195;;;;
5,836;-0,19;;;;
5,838;-0,19;;;;
5,84;-0,195;;;;
5,842;-0,19;;;;
5,844;-0,185;;;;
