Zeit t / s;Spannung U_A1 / V;Zeit t / s;U_mean UM / arb.u;Phi &j / arb.u.;
3,634;0,245;;;;
3,636;0,23;;;;
3,638;0,24;;;;
3,64;0,245;;;;
3,642;0,235;;;;
3,644;0,24;;;;
3,646;0,235;;;;
3,648;0,235;;;;
3,65;0,23;;;;
3,652;0,225;;;;
3,654;0,23;;;;
3,656;0,215;;;;
3,658;0,225;;;;
3,66;0,215;;;;
3,662;0,22;;;;
3,664;0,225;;;;
3,666;0,22;;;;
3,668;0,215;;;;
3,67;0,21;;;;
3,672;0,21;;;;
3,674;0,205;;;;
3,676;0,2;;;;
3,678;0,2;;;;
3,68;0,195;;;;
3,682;0,2;;;;
3,684;0,195;;;;
3,686;0,2;;;;
3,688;0,2;;;;
3,69;0,19;;;;
3,692;0,19;;;;
3,694;0,18;;;;
3,696;0,18;;;;
3,698;0,185;;;;
3,7;0,18;;;;
3,702;0,18;;;;
3,704;0,175;;;;
3,706;0,18;;;;
3,708;0,17;;;;
3,71;0,17;;;;
3,712;0,17;;;;
3,714;0,165;;;;
3,716;0,16;;;;
3,718;0,155;;;;
3,72;0,16;;;;
3,722;0,165;;;;
3,724;0,155;;;;
3,726;0,165;;;;
3,728;0,155;;;;
3,73;0,15;;;;
3,732;0,145;;;;
3,734;0,145;;;;
3,736;0,14;;;;
3,738;0,135;;;;
3,74;0,14;;;;
3,742;0,135;;;;
3,744;0,135;;;;
3,746;0,145;;;;
3,748;0,135;;;;
3,75;0,135;;;;
3,752;0,125;;;;
3,754;0,125;;;;
3,756;0,115;;;;
3,758;0,115;;;;
3,76;0,125;;;;
3,762;0,115;;;;
3,764;0,12;;;;
3,766;0,115;;;;
3,768;0,115;;;;
3,77;0,11;;;;
3,772;0,105;;;;
3,774;0,11;;;;
3,776;0,0950000000000002;;;;
3,778;0,1;;;;
3,78;0,0950000000000002;;;;
3,782;0,1;;;;
3,784;0,105;;;;
3,786;0,1;;;;
3,788;0,1;;;;
3,79;0,0899999999999999;;;;
3,792;0,0899999999999999;;;;
3,794;0,085;;;;
3,796;0,0750000000000002;;;;
3,798;0,085;;;;
3,8;0,0750000000000002;;;;
3,802;0,0800000000000001;;;;
3,804;0,0750000000000002;;;;
3,806;0,0800000000000001;;;;
3,808;0,0800000000000001;;;;
3,81;0,0700000000000003;;;;
3,812;0,0700000000000003;;;;
3,814;0,0649999999999999;;;;
3,816;0,0600000000000001;;;;
3,818;0,0600000000000001;;;;
3,82;0,0600000000000001;;;;
3,822;0,0649999999999999;;;;
3,824;0,0600000000000001;;;;
3,826;0,0649999999999999;;;;
3,828;0,0550000000000002;;;;
3,83;0,0499999999999998;;;;
3,832;0,0449999999999999;;;;
3,834;0,0499999999999998;;;;
3,836;0,0449999999999999;;;;
3,838;0,04;;;;
3,84;0,0449999999999999;;;;
3,842;0,04;;;;
3,844;0,04;;;;
3,846;0,0499999999999998;;;;
3,848;0,04;;;;
3,85;0,04;;;;
3,852;0,0300000000000002;;;;
3,854;0,0300000000000002;;;;
3,856;0,02;;;;
3,858;0,0249999999999999;;;;
3,86;0,0300000000000002;;;;
3,862;0,02;;;;
3,864;0,0249999999999999;;;;
3,866;0,0249999999999999;;;;
3,868;0,02;;;;
3,87;0,0249999999999999;;;;
3,872;0,00999999999999979;;;;
3,874;0,0150000000000001;;;;
3,876;0;;;;
3,878;0,00999999999999979;;;;
3,88;0,00499999999999989;;;;
3,882;0,00499999999999989;;;;
3,884;0,00999999999999979;;;;
3,886;0,00499999999999989;;;;
3,888;0,00499999999999989;;;;
3,89;-0,00499999999999989;;;;
3,892;0;;;;
3,894;0;;;;
3,896;-0,0150000000000001;;;;
3,898;-0,00499999999999989;;;;
3,9;-0,0150000000000001;;;;
3,902;-0,00499999999999989;;;;
3,904;-0,00999999999999979;;;;
3,906;-0,00999999999999979;;;;
3,908;-0,00999999999999979;;;;
3,91;-0,02;;;;
3,912;-0,02;;;;
3,914;-0,0249999999999999;;;;
3,916;-0,0300000000000002;;;;
3,918;-0,02;;;;
3,92;-0,0300000000000002;;;;
3,922;-0,0249999999999999;;;;
3,924;-0,0350000000000001;;;;
3,926;-0,0249999999999999;;;;
3,928;-0,02;;;;
3,93;-0,0350000000000001;;;;
3,932;-0,0350000000000001;;;;
3,934;-0,04;;;;
3,936;-0,0449999999999999;;;;
3,938;-0,0449999999999999;;;;
3,94;-0,0449999999999999;;;;
3,942;-0,0350000000000001;;;;
3,944;-0,0499999999999998;;;;
3,946;-0,04;;;;
3,948;-0,0449999999999999;;;;
3,95;-0,0499999999999998;;;;
3,952;-0,0449999999999999;;;;
3,954;-0,0550000000000002;;;;
3,956;-0,0550000000000002;;;;
3,958;-0,0600000000000001;;;;
3,96;-0,0550000000000002;;;;
3,962;-0,0550000000000002;;;;
3,964;-0,0600000000000001;;;;
3,966;-0,0499999999999998;;;;
3,968;-0,0649999999999999;;;;
3,97;-0,0649999999999999;;;;
3,972;-0,0649999999999999;;;;
3,974;-0,0649999999999999;;;;
3,976;-0,0700000000000003;;;;
3,978;-0,0750000000000002;;;;
3,98;-0,0700000000000003;;;;
3,982;-0,0750000000000002;;;;
3,984;-0,0750000000000002;;;;
3,986;-0,0600000000000001;;;;
3,988;-0,0750000000000002;;;;
3,99;-0,0750000000000002;;;;
3,992;-0,0800000000000001;;;;
3,994;-0,0800000000000001;;;;
3,996;-0,0899999999999999;;;;
3,998;-0,085;;;;
4;-0,0800000000000001;;;;
4,002;-0,0899999999999999;;;;
4,004;-0,085;;;;
4,006;-0,085;;;;
4,008;-0,085;;;;
4,01;-0,085;;;;
4,012;-0,0950000000000002;;;;
4,014;-0,0899999999999999;;;;
4,016;-0,105;;;;
4,018;-0,0950000000000002;;;;
4,02;-0,1;;;;
4,022;-0,0950000000000002;;;;
4,024;-0,0950000000000002;;;;
4,026;-0,0950000000000002;;;;
4,028;-0,0950000000000002;;;;
4,03;-0,105;;;;
4,032;-0,105;;;;
4,034;-0,1;;;;
4,036;-0,115;;;;
4,038;-0,105;;;;
4,04;-0,11;;;;
4,042;-0,11;;;;
4,044;-0,105;;;;
4,046;-0,105;;;;
4,048;-0,105;;;;
4,05;-0,115;;;;
4,052;-0,115;;;;
4,054;-0,12;;;;
4,056;-0,125;;;;
4,058;-0,115;;;;
4,06;-0,12;;;;
4,062;-0,12;;;;
4,064;-0,125;;;;
4,066;-0,115;;;;
4,068;-0,115;;;;
4,07;-0,125;;;;
4,072;-0,125;;;;
4,074;-0,13;;;;
4,076;-0,13;;;;
4,078;-0,135;;;;
4,08;-0,13;;;;
4,082;-0,125;;;;
4,084;-0,135;;;;
4,086;-0,125;;;;
4,088;-0,135;;;;
4,09;-0,135;;;;
4,092;-0,13;;;;
4,094;-0,135;;;;
4,096;-0,14;;;;
4,098;-0,145;;;;
4,1;-0,14;;;;
4,102;-0,145;;;;
4,104;-0,14;;;;
4,106;-0,13;;;;
4,108;-0,14;;;;
4,11;-0,14;;;;
4,112;-0,15;;;;
4,114;-0,145;;;;
4,116;-0,15;;;;
4,118;-0,15;;;;
4,12;-0,145;;;;
4,122;-0,15;;;;
4,124;-0,145;;;;
4,126;-0,145;;;;
4,128;-0,15;;;;
4,13;-0,145;;;;
4,132;-0,155;;;;
4,134;-0,15;;;;
4,136;-0,165;;;;
4,138;-0,16;;;;
4,14;-0,15;;;;
4,142;-0,155;;;;
4,144;-0,155;;;;
4,146;-0,155;;;;
4,148;-0,155;;;;
4,15;-0,16;;;;
4,152;-0,16;;;;
4,154;-0,155;;;;
4,156;-0,17;;;;
4,158;-0,165;;;;
4,16;-0,165;;;;
4,162;-0,165;;;;
4,164;-0,16;;;;
4,166;-0,16;;;;
4,168;-0,16;;;;
4,17;-0,17;;;;
4,172;-0,165;;;;
4,174;-0,17;;;;
4,176;-0,175;;;;
4,178;-0,17;;;;
4,18;-0,17;;;;
4,182;-0,17;;;;
4,184;-0,17;;;;
4,186;-0,165;;;;
4,188;-0,165;;;;
4,19;-0,175;;;;
4,192;-0,17;;;;
4,194;-0,18;;;;
4,196;-0,18;;;;
4,198;-0,18;;;;
4,2;-0,175;;;;
4,202;-0,17;;;;
4,204;-0,18;;;;
4,206;-0,17;;;;
4,208;-0,175;;;;
4,21;-0,175;;;;
4,212;-0,175;;;;
4,214;-0,18;;;;
4,216;-0,185;;;;
4,218;-0,185;;;;
4,22;-0,18;;;;
4,222;-0,175;;;;
4,224;-0,18;;;;
4,226;-0,17;;;;
4,228;-0,18;;;;
4,23;-0,185;;;;
4,232;-0,185;;;;
4,234;-0,185;;;;
4,236;-0,185;;;;
4,238;-0,19;;;;
4,24;-0,18;;;;
4,242;-0,185;;;;
4,244;-0,18;;;;
4,246;-0,17;;;;
4,248;-0,18;;;;
4,25;-0,18;;;;
4,252;-0,19;;;;
4,254;-0,185;;;;
4,256;-0,195;;;;
4,258;-0,19;;;;
4,26;-0,18;;;;
4,262;-0,19;;;;
4,264;-0,185;;;;
4,266;-0,185;;;;
4,268;-0,185;;;;
4,27;-0,185;;;;
4,272;-0,19;;;;
4,274;-0,185;;;;
4,276;-0,2;;;;
4,278;-0,19;;;;
4,28;-0,185;;;;
4,282;-0,19;;;;
4,284;-0,185;;;;
4,286;-0,185;;;;
4,288;-0,185;;;;
4,29;-0,195;;;;
4,292;-0,19;;;;
4,294;-0,185;;;;
4,296;-0,2;;;;
4,298;-0,19;;;;
4,3;-0,195;;;;
4,302;-0,19;;;;
4,304;-0,185;;;;
4,306;-0,185;;;;
4,308;-0,185;;;;
4,31;-0,195;;;;
4,312;-0,19;;;;
4,314;-0,195;;;;
4,316;-0,2;;;;
4,318;-0,19;;;;
4,32;-0,195;;;;
4,322;-0,19;;;;
4,324;-0,195;;;;
4,326;-0,185;;;;
4,328;-0,185;;;;
4,33;-0,195;;;;
4,332;-0,19;;;;
4,334;-0,195;;;;
4,336;-0,195;;;;
4,338;-0,2;;;;
4,34;-0,19;;;;
4,342;-0,19;;;;
4,344;-0,19;;;;
4,346;-0,18;;;;
4,348;-0,195;;;;
4,35;-0,195;;;;
4,352;-0,185;;;;
4,354;-0,195;;;;
4,356;-0,195;;;;
4,358;-0,2;;;;
4,36;-0,19;;;;
4,362;-0,185;;;;
4,364;-0,19;;;;
4,366;-0,18;;;;
4,368;-0,19;;;;
4,37;-0,19;;;;
4,372;-0,195;;;;
4,374;-0,195;;;;
4,376;-0,195;;;;
4,378;-0,195;;;;
4,38;-0,19;;;;
4,382;-0,195;;;;
4,384;-0,19;;;;
4,386;-0,175;;;;
4,388;-0,19;;;;
4,39;-0,19;;;;
4,392;-0,195;;;;
4,394;-0,19;;;;
4,396;-0,2;;;;
4,398;-0,195;;;;
4,4;-0,19;;;;
4,402;-0,195;;;;
4,404;-0,19;;;;
4,406;-0,19;;;;
4,408;-0,19;;;;
4,41;-0,185;;;;
4,412;-0,195;;;;
4,414;-0,19;;;;
4,416;-0,2;;;;
4,418;-0,19;;;;
4,42;-0,19;;;;
4,422;-0,19;;;;
4,424;-0,185;;;;
4,426;-0,185;;;;
4,428;-0,185;;;;
4,43;-0,19;;;;
4,432;-0,19;;;;
4,434;-0,185;;;;
4,436;-0,195;;;;
4,438;-0,185;;;;
4,44;-0,19;;;;
4,442;-0,185;;;;
4,444;-0,19;;;;
4,446;-0,18;;;;
4,448;-0,18;;;;
4,45;-0,19;;;;
4,452;-0,185;;;;
4,454;-0,185;;;;
4,456;-0,195;;;;
4,458;-0,18;;;;
4,46;-0,185;;;;
4,462;-0,18;;;;
4,464;-0,185;;;;
4,466;-0,175;;;;
4,468;-0,185;;;;
4,47;-0,185;;;;
4,472;-0,175;;;;
4,474;-0,185;;;;
4,476;-0,185;;;;
4,478;-0,185;;;;
4,48;-0,18;;;;
4,482;-0,175;;;;
4,484;-0,18;;;;
4,486;-0,17;;;;
4,488;-0,18;;;;
4,49;-0,175;;;;
4,492;-0,18;;;;
4,494;-0,18;;;;
4,496;-0,18;;;;
4,498;-0,18;;;;
4,5;-0,175;;;;
4,502;-0,18;;;;
4,504;-0,175;;;;
4,506;-0,16;;;;
4,508;-0,175;;;;
4,51;-0,17;;;;
4,512;-0,175;;;;
4,514;-0,17;;;;
4,516;-0,175;;;;
4,518;-0,175;;;;
4,52;-0,17;;;;
4,522;-0,17;;;;
4,524;-0,17;;;;
4,526;-0,165;;;;
4,528;-0,165;;;;
4,53;-0,165;;;;
4,532;-0,17;;;;
4,534;-0,165;;;;
4,536;-0,175;;;;
4,538;-0,17;;;;
4,54;-0,16;;;;
4,542;-0,165;;;;
4,544;-0,16;;;;
4,546;-0,16;;;;
4,548;-0,16;;;;
4,55;-0,165;;;;
4,552;-0,165;;;;
4,554;-0,16;;;;
4,556;-0,17;;;;
4,558;-0,16;;;;
4,56;-0,16;;;;
4,562;-0,16;;;;
4,564;-0,155;;;;
4,566;-0,155;;;;
4,568;-0,155;;;;
4,57;-0,16;;;;
4,572;-0,155;;;;
4,574;-0,15;;;;
4,576;-0,165;;;;
4,578;-0,155;;;;
4,58;-0,155;;;;
4,582;-0,15;;;;
4,584;-0,155;;;;
4,586;-0,145;;;;
4,588;-0,145;;;;
4,59;-0,15;;;;
4,592;-0,15;;;;
4,594;-0,155;;;;
4,596;-0,155;;;;
4,598;-0,145;;;;
4,6;-0,15;;;;
4,602;-0,145;;;;
4,604;-0,15;;;;
4,606;-0,14;;;;
4,608;-0,14;;;;
4,61;-0,145;;;;
4,612;-0,14;;;;
4,614;-0,145;;;;
4,616;-0,145;;;;
4,618;-0,145;;;;
4,62;-0,14;;;;
4,622;-0,135;;;;
4,624;-0,14;;;;
4,626;-0,13;;;;
4,628;-0,135;;;;
4,63;-0,135;;;;
4,632;-0,14;;;;
4,634;-0,135;;;;
4,636;-0,14;;;;
4,638;-0,14;;;;
4,64;-0,135;;;;
4,642;-0,135;;;;
4,644;-0,135;;;;
4,646;-0,12;;;;
4,648;-0,13;;;;
4,65;-0,13;;;;
4,652;-0,135;;;;
4,654;-0,13;;;;
4,656;-0,13;;;;
4,658;-0,135;;;;
4,66;-0,125;;;;
4,662;-0,13;;;;
4,664;-0,125;;;;
4,666;-0,115;;;;
4,668;-0,125;;;;
4,67;-0,12;;;;
4,672;-0,125;;;;
4,674;-0,12;;;;
4,676;-0,13;;;;
4,678;-0,125;;;;
4,68;-0,115;;;;
4,682;-0,12;;;;
4,684;-0,115;;;;
4,686;-0,115;;;;
4,688;-0,115;;;;
4,69;-0,115;;;;
4,692;-0,12;;;;
4,694;-0,115;;;;
4,696;-0,125;;;;
4,698;-0,115;;;;
4,7;-0,11;;;;
4,702;-0,115;;;;
4,704;-0,105;;;;
4,706;-0,105;;;;
4,708;-0,105;;;;
4,71;-0,115;;;;
4,712;-0,11;;;;
4,714;-0,105;;;;
4,716;-0,115;;;;
4,718;-0,11;;;;
4,72;-0,11;;;;
4,722;-0,105;;;;
4,724;-0,1;;;;
4,726;-0,1;;;;
4,728;-0,0950000000000002;;;;
4,73;-0,105;;;;
4,732;-0,1;;;;
4,734;-0,105;;;;
4,736;-0,105;;;;
4,738;-0,0950000000000002;;;;
4,74;-0,1;;;;
4,742;-0,0950000000000002;;;;
4,744;-0,1;;;;
4,746;-0,0899999999999999;;;;
4,748;-0,085;;;;
4,75;-0,0950000000000002;;;;
4,752;-0,0950000000000002;;;;
4,754;-0,0950000000000002;;;;
4,756;-0,0950000000000002;;;;
4,758;-0,1;;;;
4,76;-0,0950000000000002;;;;
4,762;-0,085;;;;
4,764;-0,0899999999999999;;;;
4,766;-0,0800000000000001;;;;
4,768;-0,0899999999999999;;;;
4,77;-0,0899999999999999;;;;
4,772;-0,0800000000000001;;;;
4,774;-0,0899999999999999;;;;
4,776;-0,0899999999999999;;;;
4,778;-0,0899999999999999;;;;
4,78;-0,085;;;;
4,782;-0,0899999999999999;;;;
4,784;-0,085;;;;
4,786;-0,0700000000000003;;;;
4,788;-0,0800000000000001;;;;
4,79;-0,0800000000000001;;;;
4,792;-0,085;;;;
4,794;-0,0800000000000001;;;;
4,796;-0,085;;;;
4,798;-0,085;;;;
4,8;-0,0750000000000002;;;;
4,802;-0,0800000000000001;;;;
4,804;-0,0750000000000002;;;;
4,806;-0,0750000000000002;;;;
4,808;-0,0750000000000002;;;;
4,81;-0,0700000000000003;;;;
4,812;-0,0750000000000002;;;;
4,814;-0,0700000000000003;;;;
4,816;-0,085;;;;
4,818;-0,0750000000000002;;;;
4,82;-0,0700000000000003;;;;
4,822;-0,0700000000000003;;;;
4,824;-0,0649999999999999;;;;
4,826;-0,0649999999999999;;;;
4,828;-0,0649999999999999;;;;
4,83;-0,0700000000000003;;;;
4,832;-0,0700000000000003;;;;
4,834;-0,0600000000000001;;;;
4,836;-0,0750000000000002;;;;
4,838;-0,0649999999999999;;;;
4,84;-0,0649999999999999;;;;
4,842;-0,0600000000000001;;;;
4,844;-0,0600000000000001;;;;
4,846;-0,0550000000000002;;;;
4,848;-0,0550000000000002;;;;
4,85;-0,0600000000000001;;;;
4,852;-0,0600000000000001;;;;
4,854;-0,0649999999999999;;;;
4,856;-0,0649999999999999;;;;
4,858;-0,0550000000000002;;;;
4,86;-0,0600000000000001;;;;
4,862;-0,0550000000000002;;;;
4,864;-0,0550000000000002;;;;
4,866;-0,0499999999999998;;;;
4,868;-0,0449999999999999;;;;
4,87;-0,0550000000000002;;;;
4,872;-0,0499999999999998;;;;
4,874;-0,0550000000000002;;;;
4,876;-0,0600000000000001;;;;
4,878;-0,0600000000000001;;;;
4,88;-0,0499999999999998;;;;
4,882;-0,0449999999999999;;;;
4,884;-0,0550000000000002;;;;
4,886;-0,04;;;;
4,888;-0,0499999999999998;;;;
4,89;-0,0449999999999999;;;;
4,892;-0,0449999999999999;;;;
4,894;-0,0499999999999998;;;;
4,896;-0,0499999999999998;;;;
4,898;-0,0499999999999998;;;;
4,9;-0,0449999999999999;;;;
4,902;-0,0350000000000001;;;;
4,904;-0,0449999999999999;;;;
4,906;-0,0350000000000001;;;;
4,908;-0,04;;;;
4,91;-0,04;;;;
4,912;-0,04;;;;
4,914;-0,04;;;;
4,916;-0,04;;;;
4,918;-0,0449999999999999;;;;
4,92;-0,0350000000000001;;;;
4,922;-0,04;;;;
4,924;-0,0350000000000001;;;;
4,926;-0,0249999999999999;;;;
4,928;-0,0350000000000001;;;;
4,93;-0,0350000000000001;;;;
4,932;-0,04;;;;
4,934;-0,0300000000000002;;;;
4,936;-0,0350000000000001;;;;
4,938;-0,0350000000000001;;;;
4,94;-0,0249999999999999;;;;
4,942;-0,0350000000000001;;;;
4,944;-0,0300000000000002;;;;
4,946;-0,0249999999999999;;;;
4,948;-0,0249999999999999;;;;
4,95;-0,0249999999999999;;;;
4,952;-0,0300000000000002;;;;
4,954;-0,0249999999999999;;;;
4,956;-0,0350000000000001;;;;
4,958;-0,0300000000000002;;;;
4,96;-0,02;;;;
4,962;-0,0249999999999999;;;;
4,964;-0,02;;;;
4,966;-0,02;;;;
4,968;-0,02;;;;
4,97;-0,0249999999999999;;;;
4,972;-0,02;;;;
4,974;-0,0150000000000001;;;;
4,976;-0,0300000000000002;;;;
4,978;-0,02;;;;
4,98;-0,02;;;;
4,982;-0,0150000000000001;;;;
4,984;-0,00999999999999979;;;;
4,986;-0,00999999999999979;;;;
4,988;-0,00999999999999979;;;;
4,99;-0,02;;;;
4,992;-0,0150000000000001;;;;
4,994;-0,00499999999999989;;;;
4,996;-0,02;;;;
4,998;-0,0150000000000001;;;;
5;-0,0150000000000001;;;;
5,002;-0,00999999999999979;;;;
5,004;-0,0150000000000001;;;;
5,006;-0,00999999999999979;;;;
5,008;-0,00499999999999989;;;;
5,01;-0,0150000000000001;;;;
5,012;-0,00999999999999979;;;;
5,014;-0,0150000000000001;;;;
5,016;-0,0150000000000001;;;;
5,018;-0,00499999999999989;;;;
5,02;-0,00999999999999979;;;;
5,022;-0,00499999999999989;;;;
5,024;-0,00999999999999979;;;;
5,026;0;;;;
5,028;0;;;;
5,03;-0,00499999999999989;;;;
5,032;0;;;;
5,034;-0,00499999999999989;;;;
5,036;-0,00999999999999979;;;;
5,038;-0,00999999999999979;;;;
5,04;-0,00499999999999989;;;;
5,042;0,00499999999999989;;;;
5,044;-0,00499999999999989;;;;
5,046;0,00499999999999989;;;;
5,048;0;;;;
5,05;0;;;;
5,052;0,00999999999999979;;;;
5,054;-0,00499999999999989;;;;
5,056;0;;;;
5,058;-0,00499999999999989;;;;
5,06;0,00499999999999989;;;;
5,062;0;;;;
5,064;0,00499999999999989;;;;
5,066;0,0150000000000001;;;;
5,068;0,00499999999999989;;;;
5,07;0,00499999999999989;;;;
5,072;0;;;;
5,074;0,00499999999999989;;;;
5,076;0,00499999999999989;;;;
5,078;0;;;;
5,08;0,00999999999999979;;;;
5,082;0,00499999999999989;;;;
5,084;0,00999999999999979;;;;
5,086;0,00999999999999979;;;;
5,088;0,00999999999999979;;;;
5,09;0,0150000000000001;;;;
5,092;0,00499999999999989;;;;
5,094;0,00999999999999979;;;;
5,096;0;;;;
5,098;0,00499999999999989;;;;
5,1;0,0150000000000001;;;;
5,102;0,00999999999999979;;;;
5,104;0,0150000000000001;;;;
5,106;0,0150000000000001;;;;
5,108;0,0150000000000001;;;;
5,11;0,0150000000000001;;;;
5,112;0,0150000000000001;;;;
5,114;0,0150000000000001;;;;
5,116;0,00499999999999989;;;;
5,118;0,0150000000000001;;;;
5,12;0,0150000000000001;;;;
5,122;0,0150000000000001;;;;
5,124;0,02;;;;
5,126;0,02;;;;
5,128;0,02;;;;
5,13;0,0150000000000001;;;;
5,132;0,02;;;;
5,134;0,0150000000000001;;;;
5,136;0,00999999999999979;;;;
5,138;0,02;;;;
5,14;0,0150000000000001;;;;
5,142;0,02;;;;
5,144;0,02;;;;
5,146;0,0249999999999999;;;;
5,148;0,0300000000000002;;;;
5,15;0,02;;;;
5,152;0,0249999999999999;;;;
5,154;0,0150000000000001;;;;
5,156;0,0150000000000001;;;;
5,158;0,0249999999999999;;;;
5,16;0,0249999999999999;;;;
5,162;0,0249999999999999;;;;
5,164;0,0249999999999999;;;;
5,166;0,0300000000000002;;;;
5,168;0,0249999999999999;;;;
5,17;0,0249999999999999;;;;
5,172;0,0300000000000002;;;;
5,174;0,0249999999999999;;;;
5,176;0,02;;;;
5,178;0,02;;;;
5,18;0,0249999999999999;;;;
5,182;0,0350000000000001;;;;
5,184;0,0249999999999999;;;;
5,186;0,0350000000000001;;;;
5,188;0,0249999999999999;;;;
5,19;0,0300000000000002;;;;
5,192;0,0249999999999999;;;;
5,194;0,0249999999999999;;;;
5,196;0,0249999999999999;;;;
5,198;0,0249999999999999;;;;
5,2;0,0300000000000002;;;;
5,202;0,0249999999999999;;;;
5,204;0,0300000000000002;;;;
5,206;0,04;;;;
5,208;0,0300000000000002;;;;
5,21;0,0350000000000001;;;;
5,212;0,0249999999999999;;;;
5,214;0,0300000000000002;;;;
5,216;0,0300000000000002;;;;
5,218;0,0249999999999999;;;;
5,22;0,0350000000000001;;;;
5,222;0,0300000000000002;;;;
5,224;0,0350000000000001;;;;
5,226;0,0350000000000001;;;;
5,228;0,0350000000000001;;;;
5,23;0,04;;;;
5,232;0,0300000000000002;;;;
5,234;0,0350000000000001;;;;
5,236;0,0249999999999999;;;;
5,238;0,0300000000000002;;;;
5,24;0,04;;;;
5,242;0,0350000000000001;;;;
5,244;0,04;;;;
5,246;0,0350000000000001;;;;
5,248;0,04;;;;
5,25;0,0300000000000002;;;;
5,252;0,0350000000000001;;;;
5,254;0,04;;;;
5,256;0,0300000000000002;;;;
5,258;0,0350000000000001;;;;
5,26;0,0350000000000001;;;;
5,262;0,0350000000000001;;;;
5,264;0,04;;;;
5,266;0,04;;;;
5,268;0,04;;;;
5,27;0,0350000000000001;;;;
5,272;0,0350000000000001;;;;
5,274;0,0449999999999999;;;;
5,276;0,0300000000000002;;;;
5,278;0,04;;;;
5,28;0,0350000000000001;;;;
5,282;0,04;;;;
5,284;0,0350000000000001;;;;
5,286;0,0449999999999999;;;;
5,288;0,0449999999999999;;;;
5,29;0,0350000000000001;;;;
5,292;0,0449999999999999;;;;
5,294;0,0350000000000001;;;;
5,296;0,0350000000000001;;;;
5,298;0,04;;;;
5,3;0,04;;;;
5,302;0,0449999999999999;;;;
5,304;0,0350000000000001;;;;
5,306;0,0449999999999999;;;;
5,308;0,04;;;;
5,31;0,04;;;;
5,312;0,0449999999999999;;;;
5,314;0,0350000000000001;;;;
5,316;0,0350000000000001;;;;
5,318;0,0350000000000001;;;;
5,32;0,04;;;;
5,322;0,0449999999999999;;;;
5,324;0,04;;;;
5,326;0,0499999999999998;;;;
5,328;0,04;;;;
5,33;0,04;;;;
5,332;0,04;;;;
5,334;0,04;;;;
5,336;0,04;;;;
5,338;0,04;;;;
5,34;0,0449999999999999;;;;
5,342;0,0350000000000001;;;;
5,344;0,04;;;;
5,346;0,0499999999999998;;;;
5,348;0,04;;;;
5,35;0,0449999999999999;;;;
5,352;0,04;;;;
5,354;0,04;;;;
5,356;0,04;;;;
5,358;0,0350000000000001;;;;
5,36;0,0449999999999999;;;;
5,362;0,04;;;;
5,364;0,0449999999999999;;;;
5,366;0,0449999999999999;;;;
5,368;0,0449999999999999;;;;
5,37;0,0449999999999999;;;;
5,372;0,04;;;;
5,374;0,04;;;;
5,376;0,0350000000000001;;;;
5,378;0,04;;;;
5,38;0,0499999999999998;;;;
5,382;0,04;;;;
5,384;0,0449999999999999;;;;
5,386;0,0449999999999999;;;;
5,388;0,0449999999999999;;;;
5,39;0,0449999999999999;;;;
5,392;0,04;;;;
5,394;0,0499999999999998;;;;
5,396;0,04;;;;
5,398;0,04;;;;
5,4;0,04;;;;
5,402;0,0449999999999999;;;;
5,404;0,0499999999999998;;;;
5,406;0,0449999999999999;;;;
5,408;0,0499999999999998;;;;
5,41;0,04;;;;
5,412;0,0449999999999999;;;;
5,414;0,0449999999999999;;;;
5,416;0,0350000000000001;;;;
5,418;0,0449999999999999;;;;
5,42;0,04;;;;
5,422;0,0449999999999999;;;;
5,424;0,04;;;;
5,426;0,0449999999999999;;;;
5,428;0,0499999999999998;;;;
5,43;0,04;;;;
5,432;0,0449999999999999;;;;
5,434;0,04;;;;
5,436;0,04;;;;
5,438;0,0449999999999999;;;;
5,44;0,04;;;;
5,442;0,0449999999999999;;;;
5,444;0,04;;;;
5,446;0,0499999999999998;;;;
5,448;0,0449999999999999;;;;
5,45;0,0449999999999999;;;;
5,452;0,0499999999999998;;;;
5,454;0,04;;;;
5,456;0,04;;;;
5,458;0,0350000000000001;;;;
5,46;0,0449999999999999;;;;
5,462;0,0449999999999999;;;;
5,464;0,04;;;;
5,466;0,0499999999999998;;;;
5,468;0,04;;;;
5,47;0,0449999999999999;;;;
5,472;0,04;;;;
5,474;0,0449999999999999;;;;
5,476;0,0449999999999999;;;;
5,478;0,04;;;;
5,48;0,0449999999999999;;;;
5,482;0,04;;;;
5,484;0,0449999999999999;;;;
5,486;0,0550000000000002;;;;
5,488;0,0449999999999999;;;;
5,49;0,0449999999999999;;;;
5,492;0,04;;;;
5,494;0,0449999999999999;;;;
5,496;0,0350000000000001;;;;
5,498;0,04;;;;
5,5;0,0499999999999998;;;;
5,502;0,04;;;;
5,504;0,0499999999999998;;;;
5,506;0,0449999999999999;;;;
5,508;0,0449999999999999;;;;
5,51;0,0499999999999998;;;;
5,512;0,04;;;;
5,514;0,0449999999999999;;;;
5,516;0,0350000000000001;;;;
5,518;0,04;;;;
5,52;0,04;;;;
5,522;0,0449999999999999;;;;
5,524;0,0449999999999999;;;;
5,526;0,0449999999999999;;;;
5,528;0,0499999999999998;;;;
5,53;0,04;;;;
5,532;0,04;;;;
5,534;0,0449999999999999;;;;
5,536;0,0350000000000001;;;;
5,538;0,04;;;;
5,54;0,04;;;;
