Zeit t / s;Spannung U_A1 / V;Zeit t / s;U_mean UM / arb.u;Phi &j / arb.u.;
1,578;-1,23;;;;
1,58;-1,23;;;;
1,582;-1,23;;;;
1,584;-1,22;;;;
1,586;-1,225;;;;
1,588;-1,225;;;;
1,59;-1,23;;;;
1,592;-1,23;;;;
1,594;-1,23;;;;
1,596;-1,23;;;;
1,598;-1,225;;;;
1,6;-1,23;;;;
1,602;-1,225;;;;
1,604;-1,225;;;;
1,606;-1,225;;;;
1,608;-1,225;;;;
1,61;-1,23;;;;
1,612;-1,23;;;;
1,614;-1,235;;;;
1,616;-1,23;;;;
1,618;-1,225;;;;
1,62;-1,23;;;;
1,622;-1,225;;;;
1,624;-1,225;;;;
1,626;-1,225;;;;
1,628;-1,23;;;;
1,63;-1,23;;;;
1,632;-1,225;;;;
1,634;-1,24;;;;
1,636;-1,23;;;;
1,638;-1,23;;;;
1,64;-1,23;;;;
1,642;-1,225;;;;
1,644;-1,22;;;;
1,646;-1,225;;;;
1,648;-1,23;;;;
1,65;-1,23;;;;
1,652;-1,23;;;;
1,654;-1,235;;;;
1,656;-1,23;;;;
1,658;-1,23;;;;
1,66;-1,23;;;;
1,662;-1,23;;;;
1,664;-1,225;;;;
1,666;-1,22;;;;
1,668;-1,23;;;;
1,67;-1,23;;;;
1,672;-1,23;;;;
1,674;-1,235;;;;
1,676;-1,23;;;;
1,678;-1,23;;;;
1,68;-1,225;;;;
1,682;-1,23;;;;
1,684;-1,22;;;;
1,686;-1,23;;;;
1,688;-1,23;;;;
1,69;-1,23;;;;
1,692;-1,23;;;;
1,694;-1,235;;;;
1,696;-1,235;;;;
1,698;-1,23;;;;
1,7;-1,225;;;;
1,702;-1,23;;;;
1,704;-1,22;;;;
1,706;-1,225;;;;
1,708;-1,23;;;;
1,71;-1,23;;;;
1,712;-1,23;;;;
1,714;-1,235;;;;
1,716;-1,235;;;;
1,718;-1,23;;;;
1,72;-1,23;;;;
1,722;-1,23;;;;
1,724;-1,22;;;;
1,726;-1,225;;;;
1,728;-1,23;;;;
1,73;-1,23;;;;
1,732;-1,23;;;;
1,734;-1,235;;;;
1,736;-1,235;;;;
1,738;-1,23;;;;
1,74;-1,23;;;;
1,742;-1,225;;;;
1,744;-1,225;;;;
1,746;-1,225;;;;
1,748;-1,225;;;;
1,75;-1,23;;;;
1,752;-1,225;;;;
1,754;-1,235;;;;
1,756;-1,23;;;;
1,758;-1,225;;;;
1,76;-1,225;;;;
1,762;-1,22;;;;
1,764;-1,215;;;;
1,766;-1,22;;;;
1,768;-1,22;;;;
1,77;-1,22;;;;
1,772;-1,215;;;;
1,774;-1,225;;;;
1,776;-1,22;;;;
1,778;-1,22;;;;
1,78;-1,215;;;;
1,782;-1,215;;;;
1,784;-1,21;;;;
1,786;-1,21;;;;
1,788;-1,215;;;;
1,79;-1,21;;;;
1,792;-1,215;;;;
1,794;-1,215;;;;
1,796;-1,21;;;;
1,798;-1,21;;;;
1,8;-1,205;;;;
1,802;-1,205;;;;
1,804;-1,2;;;;
1,806;-1,205;;;;
1,808;-1,205;;;;
1,81;-1,2;;;;
1,812;-1,205;;;;
1,814;-1,205;;;;
1,816;-1,205;;;;
1,818;-1,195;;;;
1,82;-1,19;;;;
1,822;-1,195;;;;
1,824;-1,185;;;;
1,826;-1,19;;;;
1,828;-1,19;;;;
1,83;-1,19;;;;
1,832;-1,19;;;;
1,834;-1,19;;;;
1,836;-1,19;;;;
1,838;-1,18;;;;
1,84;-1,18;;;;
1,842;-1,175;;;;
1,844;-1,165;;;;
1,846;-1,17;;;;
1,848;-1,17;;;;
1,85;-1,17;;;;
1,852;-1,165;;;;
1,854;-1,17;;;;
1,856;-1,165;;;;
1,858;-1,155;;;;
1,86;-1,16;;;;
1,862;-1,155;;;;
1,864;-1,15;;;;
1,866;-1,15;;;;
1,868;-1,145;;;;
1,87;-1,145;;;;
1,872;-1,14;;;;
1,874;-1,15;;;;
1,876;-1,14;;;;
1,878;-1,135;;;;
1,88;-1,135;;;;
1,882;-1,125;;;;
1,884;-1,125;;;;
1,886;-1,12;;;;
1,888;-1,125;;;;
1,89;-1,12;;;;
1,892;-1,115;;;;
1,894;-1,12;;;;
1,896;-1,11;;;;
1,898;-1,11;;;;
1,9;-1,105;;;;
1,902;-1,1;;;;
1,904;-1,095;;;;
1,906;-1,09;;;;
1,908;-1,095;;;;
1,91;-1,085;;;;
1,912;-1,09;;;;
1,914;-1,09;;;;
1,916;-1,08;;;;
1,918;-1,075;;;;
1,92;-1,07;;;;
1,922;-1,07;;;;
1,924;-1,06;;;;
1,926;-1,055;;;;
1,928;-1,055;;;;
1,93;-1,05;;;;
1,932;-1,055;;;;
1,934;-1,055;;;;
1,936;-1,05;;;;
1,938;-1,04;;;;
1,94;-1,035;;;;
1,942;-1,035;;;;
1,944;-1,025;;;;
1,946;-1,025;;;;
1,948;-1,02;;;;
1,95;-1,01;;;;
1,952;-1,015;;;;
1,954;-1,01;;;;
1,956;-1,01;;;;
1,958;-1;;;;
1,96;-1;;;;
1,962;-0,995;;;;
1,964;-0,98;;;;
1,966;-0,985;;;;
1,968;-0,98;;;;
1,97;-0,98;;;;
1,972;-0,975;;;;
1,974;-0,97;;;;
1,976;-0,97;;;;
1,978;-0,955;;;;
1,98;-0,955;;;;
1,982;-0,95;;;;
1,984;-0,94;;;;
1,986;-0,94;;;;
1,988;-0,935;;;;
1,99;-0,935;;;;
1,992;-0,925;;;;
1,994;-0,93;;;;
1,996;-0,925;;;;
1,998;-0,91;;;;
2;-0,91;;;;
2,002;-0,9;;;;
2,004;-0,9;;;;
2,006;-0,895;;;;
2,008;-0,89;;;;
2,01;-0,89;;;;
2,012;-0,88;;;;
2,014;-0,885;;;;
2,016;-0,875;;;;
2,018;-0,87;;;;
2,02;-0,865;;;;
2,022;-0,855;;;;
2,024;-0,85;;;;
2,026;-0,845;;;;
2,028;-0,845;;;;
2,03;-0,84;;;;
2,032;-0,83;;;;
2,034;-0,835;;;;
2,036;-0,825;;;;
2,038;-0,825;;;;
2,04;-0,815;;;;
2,042;-0,815;;;;
2,044;-0,8;;;;
2,046;-0,795;;;;
2,048;-0,8;;;;
2,05;-0,79;;;;
2,052;-0,785;;;;
2,054;-0,785;;;;
2,056;-0,775;;;;
2,058;-0,77;;;;
2,06;-0,765;;;;
2,062;-0,765;;;;
2,064;-0,75;;;;
2,066;-0,745;;;;
2,068;-0,745;;;;
2,07;-0,735;;;;
2,072;-0,735;;;;
2,074;-0,735;;;;
2,076;-0,73;;;;
2,078;-0,72;;;;
2,08;-0,71;;;;
2,082;-0,71;;;;
2,084;-0,695;;;;
2,086;-0,7;;;;
2,088;-0,69;;;;
2,09;-0,69;;;;
2,092;-0,685;;;;
2,094;-0,68;;;;
2,096;-0,675;;;;
2,098;-0,66;;;;
2,1;-0,66;;;;
2,102;-0,655;;;;
2,104;-0,635;;;;
2,106;-0,645;;;;
2,108;-0,635;;;;
2,11;-0,635;;;;
2,112;-0,63;;;;
2,114;-0,63;;;;
2,116;-0,62;;;;
2,118;-0,605;;;;
2,12;-0,605;;;;
2,122;-0,595;;;;
2,124;-0,59;;;;
2,126;-0,585;;;;
2,128;-0,585;;;;
2,13;-0,58;;;;
2,132;-0,57;;;;
2,134;-0,575;;;;
2,136;-0,56;;;;
2,138;-0,555;;;;
2,14;-0,55;;;;
2,142;-0,54;;;;
2,144;-0,535;;;;
2,146;-0,525;;;;
2,148;-0,53;;;;
2,15;-0,52;;;;
2,152;-0,52;;;;
2,154;-0,515;;;;
2,156;-0,505;;;;
2,158;-0,5;;;;
2,16;-0,49;;;;
2,162;-0,49;;;;
2,164;-0,475;;;;
2,166;-0,475;;;;
2,168;-0,475;;;;
2,17;-0,46;;;;
2,172;-0,46;;;;
2,174;-0,46;;;;
2,176;-0,455;;;;
2,178;-0,445;;;;
2,18;-0,43;;;;
2,182;-0,435;;;;
2,184;-0,42;;;;
2,186;-0,42;;;;
2,188;-0,415;;;;
2,19;-0,415;;;;
2,192;-0,41;;;;
2,194;-0,405;;;;
2,196;-0,4;;;;
2,198;-0,385;;;;
2,2;-0,385;;;;
2,202;-0,38;;;;
2,204;-0,355;;;;
2,206;-0,365;;;;
2,208;-0,36;;;;
2,21;-0,36;;;;
2,212;-0,35;;;;
2,214;-0,355;;;;
2,216;-0,345;;;;
2,218;-0,325;;;;
2,22;-0,33;;;;
2,222;-0,32;;;;
2,224;-0,31;;;;
2,226;-0,31;;;;
2,228;-0,3;;;;
2,23;-0,3;;;;
2,232;-0,29;;;;
2,234;-0,295;;;;
2,236;-0,285;;;;
2,238;-0,28;;;;
2,24;-0,275;;;;
2,242;-0,26;;;;
2,244;-0,255;;;;
2,246;-0,255;;;;
2,248;-0,255;;;;
2,25;-0,245;;;;
2,252;-0,235;;;;
2,254;-0,245;;;;
2,256;-0,23;;;;
2,258;-0,225;;;;
2,26;-0,22;;;;
2,262;-0,21;;;;
2,264;-0,205;;;;
2,266;-0,195;;;;
2,268;-0,2;;;;
2,27;-0,19;;;;
2,272;-0,19;;;;
2,274;-0,19;;;;
2,276;-0,17;;;;
2,278;-0,17;;;;
2,28;-0,16;;;;
2,282;-0,16;;;;
2,284;-0,145;;;;
2,286;-0,14;;;;
2,288;-0,145;;;;
2,29;-0,135;;;;
2,292;-0,135;;;;
2,294;-0,13;;;;
2,296;-0,125;;;;
2,298;-0,115;;;;
2,3;-0,105;;;;
2,302;-0,105;;;;
2,304;-0,0950000000000002;;;;
2,306;-0,0950000000000002;;;;
2,308;-0,0899999999999999;;;;
2,31;-0,0800000000000001;;;;
2,312;-0,085;;;;
2,314;-0,0800000000000001;;;;
2,316;-0,0750000000000002;;;;
2,318;-0,0649999999999999;;;;
2,32;-0,0649999999999999;;;;
2,322;-0,0550000000000002;;;;
2,324;-0,04;;;;
2,326;-0,0449999999999999;;;;
2,328;-0,04;;;;
2,33;-0,04;;;;
2,332;-0,0300000000000002;;;;
2,334;-0,0249999999999999;;;;
2,336;-0,0249999999999999;;;;
2,338;-0,0150000000000001;;;;
2,34;-0,0150000000000001;;;;
2,342;-0,00499999999999989;;;;
2,344;0;;;;
2,346;0,00499999999999989;;;;
2,348;0,00999999999999979;;;;
2,35;0,00999999999999979;;;;
2,352;0,02;;;;
2,354;0,0150000000000001;;;;
2,356;0,0249999999999999;;;;
2,358;0,0350000000000001;;;;
2,36;0,0350000000000001;;;;
2,362;0,0449999999999999;;;;
2,364;0,0449999999999999;;;;
2,366;0,0550000000000002;;;;
2,368;0,0550000000000002;;;;
2,37;0,0600000000000001;;;;
2,372;0,0700000000000003;;;;
2,374;0,0600000000000001;;;;
2,376;0,0700000000000003;;;;
2,378;0,0750000000000002;;;;
2,38;0,085;;;;
2,382;0,0899999999999999;;;;
2,384;0,0950000000000002;;;;
2,386;0,1;;;;
2,388;0,0950000000000002;;;;
2,39;0,105;;;;
2,392;0,115;;;;
2,394;0,105;;;;
2,396;0,125;;;;
2,398;0,12;;;;
2,4;0,13;;;;
2,402;0,13;;;;
2,404;0,145;;;;
2,406;0,15;;;;
2,408;0,14;;;;
2,41;0,15;;;;
2,412;0,15;;;;
2,414;0,155;;;;
2,416;0,17;;;;
2,418;0,165;;;;
2,42;0,175;;;;
2,422;0,175;;;;
2,424;0,19;;;;
2,426;0,185;;;;
2,428;0,185;;;;
2,43;0,195;;;;
2,432;0,19;;;;
2,434;0,195;;;;
2,436;0,195;;;;
2,438;0,21;;;;
2,44;0,22;;;;
2,442;0,215;;;;
2,444;0,23;;;;
2,446;0,225;;;;
2,448;0,225;;;;
2,45;0,225;;;;
2,452;0,235;;;;
2,454;0,24;;;;
2,456;0,235;;;;
2,458;0,25;;;;
2,46;0,245;;;;
2,462;0,255;;;;
2,464;0,27;;;;
2,466;0,26;;;;
2,468;0,27;;;;
2,47;0,265;;;;
2,472;0,275;;;;
2,474;0,265;;;;
2,476;0,275;;;;
2,478;0,29;;;;
2,48;0,285;;;;
2,482;0,295;;;;
2,484;0,295;;;;
2,486;0,3;;;;
2,488;0,295;;;;
2,49;0,3;;;;
2,492;0,310000000000001;;;;
2,494;0,3;;;;
2,496;0,315;;;;
2,498;0,315;;;;
2,5;0,32;;;;
2,502;0,33;;;;
2,504;0,33;;;;
2,506;0,335;;;;
2,508;0,33;;;;
2,51;0,34;;;;
2,512;0,335;;;;
2,514;0,335;;;;
2,516;0,35;;;;
2,518;0,35;;;;
2,52;0,355;;;;
2,522;0,35;;;;
2,524;0,365;;;;
2,526;0,37;;;;
2,528;0,365;;;;
2,53;0,375;;;;
2,532;0,37;;;;
2,534;0,37;;;;
2,536;0,37;;;;
2,538;0,38;;;;
2,54;0,39;;;;
2,542;0,385;;;;
2,544;0,395;;;;
2,546;0,39;;;;
2,548;0,39;;;;
2,55;0,4;;;;
2,552;0,4;;;;
2,554;0,4;;;;
2,556;0,4;;;;
2,558;0,41;;;;
2,56;0,405;;;;
2,562;0,41;;;;
2,564;0,425;;;;
2,566;0,415;;;;
2,568;0,42;;;;
2,57;0,42;;;;
2,572;0,425;;;;
2,574;0,425;;;;
2,576;0,425;;;;
2,578;0,435;;;;
2,58;0,43;;;;
2,582;0,44;;;;
2,584;0,44;;;;
2,586;0,445;;;;
2,588;0,45;;;;
2,59;0,445;;;;
2,592;0,45;;;;
2,594;0,44;;;;
2,596;0,45;;;;
2,598;0,46;;;;
2,6;0,455;;;;
2,602;0,465;;;;
2,604;0,46;;;;
2,606;0,465;;;;
2,608;0,465;;;;
2,61;0,465;;;;
2,612;0,475;;;;
2,614;0,465;;;;
2,616;0,475;;;;
2,618;0,47;;;;
2,62;0,475;;;;
2,622;0,485;;;;
2,624;0,485;;;;
2,626;0,49;;;;
2,628;0,48;;;;
2,63;0,49;;;;
2,632;0,49;;;;
2,634;0,485;;;;
2,636;0,495;;;;
2,638;0,49;;;;
2,64;0,5;;;;
2,642;0,495;;;;
2,644;0,505;;;;
2,646;0,51;;;;
2,648;0,5;;;;
2,65;0,505;;;;
2,652;0,495;;;;
2,654;0,5;;;;
2,656;0,515;;;;
2,658;0,51;;;;
2,66;0,515;;;;
2,662;0,515;;;;
2,664;0,52;;;;
2,666;0,515;;;;
2,668;0,515;;;;
2,67;0,52;;;;
2,672;0,51;;;;
2,674;0,515;;;;
2,676;0,515;;;;
2,678;0,525;;;;
2,68;0,53;;;;
2,682;0,525;;;;
2,684;0,535;;;;
2,686;0,525;;;;
2,688;0,53;;;;
2,69;0,525;;;;
2,692;0,525;;;;
2,694;0,535;;;;
2,696;0,525;;;;
2,698;0,535;;;;
2,7;0,53;;;;
2,702;0,54;;;;
2,704;0,55;;;;
2,706;0,535;;;;
2,708;0,54;;;;
2,71;0,535;;;;
2,712;0,535;;;;
2,714;0,53;;;;
2,716;0,54;;;;
2,718;0,55;;;;
2,72;0,54;;;;
2,722;0,55;;;;
2,724;0,545;;;;
2,726;0,55;;;;
2,728;0,55;;;;
2,73;0,545;;;;
2,732;0,545;;;;
2,734;0,535;;;;
2,736;0,545;;;;
2,738;0,545;;;;
2,74;0,545;;;;
2,742;0,56;;;;
2,744;0,55;;;;
2,746;0,555;;;;
2,748;0,545;;;;
2,75;0,55;;;;
2,752;0,555;;;;
2,754;0,545;;;;
2,756;0,55;;;;
2,758;0,55;;;;
2,76;0,555;;;;
2,762;0,555;;;;
2,764;0,555;;;;
2,766;0,56;;;;
2,768;0,55;;;;
2,77;0,555;;;;
2,772;0,545;;;;
2,774;0,55;;;;
2,776;0,56;;;;
2,778;0,55;;;;
2,78;0,56;;;;
2,782;0,555;;;;
2,784;0,56;;;;
2,786;0,55;;;;
2,788;0,55;;;;
2,79;0,555;;;;
2,792;0,545;;;;
2,794;0,55;;;;
2,796;0,545;;;;
2,798;0,55;;;;
2,8;0,56;;;;
2,802;0,56;;;;
2,804;0,56;;;;
2,806;0,55;;;;
2,808;0,555;;;;
2,81;0,55;;;;
2,812;0,545;;;;
2,814;0,55;;;;
2,816;0,55;;;;
2,818;0,555;;;;
2,82;0,55;;;;
2,822;0,56;;;;
2,824;0,56;;;;
2,826;0,55;;;;
2,828;0,555;;;;
2,83;0,55;;;;
2,832;0,545;;;;
2,834;0,545;;;;
2,836;0,55;;;;
2,838;0,555;;;;
2,84;0,545;;;;
2,842;0,56;;;;
2,844;0,55;;;;
2,846;0,55;;;;
2,848;0,55;;;;
2,85;0,545;;;;
2,852;0,545;;;;
2,854;0,535;;;;
2,856;0,545;;;;
2,858;0,54;;;;
2,86;0,545;;;;
2,862;0,555;;;;
2,864;0,545;;;;
2,866;0,545;;;;
2,868;0,535;;;;
2,87;0,54;;;;
2,872;0,54;;;;
2,874;0,53;;;;
2,876;0,54;;;;
2,878;0,535;;;;
2,88;0,535;;;;
2,882;0,54;;;;
2,884;0,54;;;;
2,886;0,54;;;;
2,888;0,525;;;;
2,89;0,53;;;;
2,892;0,52;;;;
2,894;0,525;;;;
2,896;0,535;;;;
2,898;0,525;;;;
2,9;0,53;;;;
2,902;0,53;;;;
2,904;0,53;;;;
2,906;0,52;;;;
2,908;0,52;;;;
2,91;0,525;;;;
2,912;0,51;;;;
2,914;0,515;;;;
2,916;0,51;;;;
2,918;0,515;;;;
2,92;0,52;;;;
2,922;0,515;;;;
2,924;0,52;;;;
2,926;0,505;;;;
2,928;0,51;;;;
2,93;0,5;;;;
2,932;0,495;;;;
2,934;0,505;;;;
2,936;0,5;;;;
2,938;0,505;;;;
2,94;0,5;;;;
2,942;0,505;;;;
2,944;0,505;;;;
2,946;0,495;;;;
2,948;0,495;;;;
2,95;0,49;;;;
2,952;0,485;;;;
2,954;0,495;;;;
2,956;0,485;;;;
2,958;0,49;;;;
2,96;0,485;;;;
2,962;0,495;;;;
2,964;0,485;;;;
2,966;0,48;;;;
2,968;0,485;;;;
2,97;0,475;;;;
2,972;0,47;;;;
2,974;0,465;;;;
2,976;0,47;;;;
2,978;0,48;;;;
2,98;0,47;;;;
2,982;0,475;;;;
2,984;0,47;;;;
2,986;0,465;;;;
2,988;0,455;;;;
2,99;0,46;;;;
2,992;0,46;;;;
2,994;0,45;;;;
2,996;0,455;;;;
2,998;0,45;;;;
3;0,45;;;;
3,002;0,47;;;;
3,004;0,45;;;;
3,006;0,45;;;;
3,008;0,44;;;;
3,01;0,445;;;;
3,012;0,43;;;;
3,014;0,435;;;;
3,016;0,44;;;;
3,018;0,43;;;;
3,02;0,435;;;;
3,022;0,435;;;;
3,024;0,43;;;;
3,026;0,435;;;;
3,028;0,425;;;;
3,03;0,425;;;;
3,032;0,415;;;;
3,034;0,415;;;;
3,036;0,415;;;;
3,038;0,41;;;;
3,04;0,42;;;;
3,042;0,415;;;;
3,044;0,415;;;;
3,046;0,405;;;;
3,048;0,4;;;;
3,05;0,41;;;;
3,052;0,39;;;;
3,054;0,395;;;;
3,056;0,39;;;;
3,058;0,395;;;;
3,06;0,395;;;;
3,062;0,395;;;;
3,064;0,395;;;;
3,066;0,385;;;;
3,068;0,385;;;;
3,07;0,38;;;;
3,072;0,375;;;;
3,074;0,38;;;;
3,076;0,375;;;;
3,078;0,375;;;;
3,08;0,365;;;;
3,082;0,375;;;;
3,084;0,365;;;;
3,086;0,365;;;;
3,088;0,365;;;;
3,09;0,36;;;;
3,092;0,355;;;;
3,094;0,345;;;;
3,096;0,35;;;;
3,098;0,355;;;;
3,1;0,345;;;;
3,102;0,355;;;;
3,104;0,345;;;;
3,106;0,345;;;;
3,108;0,335;;;;
3,11;0,335;;;;
3,112;0,33;;;;
3,114;0,325;;;;
3,116;0,33;;;;
3,118;0,325;;;;
3,12;0,33;;;;
3,122;0,33;;;;
3,124;0,32;;;;
3,126;0,325;;;;
3,128;0,310000000000001;;;;
3,13;0,315;;;;
3,132;0,3;;;;
3,134;0,305;;;;
3,136;0,310000000000001;;;;
3,138;0,3;;;;
3,14;0,305;;;;
3,142;0,3;;;;
3,144;0,305;;;;
3,146;0,29;;;;
3,148;0,29;;;;
3,15;0,295;;;;
3,152;0,275;;;;
3,154;0,28;;;;
3,156;0,275;;;;
3,158;0,28;;;;
3,16;0,285;;;;
3,162;0,28;;;;
3,164;0,28;;;;
3,166;0,27;;;;
3,168;0,265;;;;
3,17;0,26;;;;
3,172;0,255;;;;
3,174;0,26;;;;
3,176;0,255;;;;
3,178;0,255;;;;
3,18;0,245;;;;
3,182;0,255;;;;
3,184;0,245;;;;
3,186;0,24;;;;
3,188;0,245;;;;
3,19;0,235;;;;
3,192;0,235;;;;
3,194;0,225;;;;
3,196;0,23;;;;
3,198;0,235;;;;
3,2;0,225;;;;
3,202;0,235;;;;
3,204;0,225;;;;
3,206;0,22;;;;
3,208;0,21;;;;
3,21;0,215;;;;
3,212;0,21;;;;
3,214;0,2;;;;
3,216;0,21;;;;
3,218;0,205;;;;
3,22;0,205;;;;
3,222;0,21;;;;
3,224;0,2;;;;
3,226;0,2;;;;
3,228;0,19;;;;
3,23;0,19;;;;
3,232;0,185;;;;
3,234;0,175;;;;
3,236;0,185;;;;
3,238;0,175;;;;
3,24;0,175;;;;
3,242;0,175;;;;
3,244;0,18;;;;
3,246;0,175;;;;
3,248;0,165;;;;
3,25;0,165;;;;
3,252;0,15;;;;
3,254;0,155;;;;
3,256;0,16;;;;
3,258;0,155;;;;
3,26;0,155;;;;
3,262;0,15;;;;
3,264;0,15;;;;
3,266;0,14;;;;
3,268;0,14;;;;
3,27;0,145;;;;
3,272;0,125;;;;
3,274;0,13;;;;
3,276;0,125;;;;
3,278;0,125;;;;
3,28;0,13;;;;
3,282;0,125;;;;
3,284;0,13;;;;
3,286;0,115;;;;
3,288;0,115;;;;
3,29;0,11;;;;
3,292;0,105;;;;
3,294;0,105;;;;
3,296;0,1;;;;
3,298;0,105;;;;
3,3;0,1;;;;
3,302;0,105;;;;
3,304;0,105;;;;
3,306;0,0950000000000002;;;;
3,308;0,0950000000000002;;;;
3,31;0,085;;;;
3,312;0,0800000000000001;;;;
3,314;0,0700000000000003;;;;
3,316;0,0800000000000001;;;;
3,318;0,0800000000000001;;;;
3,32;0,0700000000000003;;;;
3,322;0,0800000000000001;;;;
3,324;0,0700000000000003;;;;
3,326;0,0649999999999999;;;;
3,328;0,0700000000000003;;;;
3,33;0,0649999999999999;;;;
3,332;0,0600000000000001;;;;
3,334;0,0499999999999998;;;;
3,336;0,0550000000000002;;;;
3,338;0,0550000000000002;;;;
3,34;0,0499999999999998;;;;
3,342;0,0600000000000001;;;;
3,344;0,0499999999999998;;;;
3,346;0,0449999999999999;;;;
3,348;0,04;;;;
3,35;0,04;;;;
3,352;0,0350000000000001;;;;
3,354;0,0249999999999999;;;;
3,356;0,0350000000000001;;;;
3,358;0,0300000000000002;;;;
3,36;0,0249999999999999;;;;
3,362;0,0249999999999999;;;;
3,364;0,0249999999999999;;;;
3,366;0,0249999999999999;;;;
3,368;0,0150000000000001;;;;
3,37;0,0150000000000001;;;;
3,372;0,00499999999999989;;;;
3,374;0,00499999999999989;;;;
3,376;0,00999999999999979;;;;
3,378;0,00499999999999989;;;;
3,38;0,00499999999999989;;;;
3,382;0,00499999999999989;;;;
3,384;0,00499999999999989;;;;
3,386;0,00999999999999979;;;;
3,388;-0,00999999999999979;;;;
3,39;-0,00499999999999989;;;;
3,392;-0,0150000000000001;;;;
3,394;-0,0150000000000001;;;;
3,396;-0,02;;;;
3,398;-0,02;;;;
3,4;-0,0150000000000001;;;;
3,402;-0,0150000000000001;;;;
3,404;-0,0150000000000001;;;;
3,406;-0,0249999999999999;;;;
3,408;-0,0249999999999999;;;;
3,41;-0,0249999999999999;;;;
3,412;-0,04;;;;
3,414;-0,0350000000000001;;;;
3,416;-0,04;;;;
3,418;-0,0350000000000001;;;;
3,42;-0,0449999999999999;;;;
3,422;-0,04;;;;
3,424;-0,0350000000000001;;;;
3,426;-0,0499999999999998;;;;
3,428;-0,0499999999999998;;;;
3,43;-0,0550000000000002;;;;
3,432;-0,0600000000000001;;;;
3,434;-0,0550000000000002;;;;
3,436;-0,0600000000000001;;;;
3,438;-0,0550000000000002;;;;
3,44;-0,0600000000000001;;;;
3,442;-0,0550000000000002;;;;
3,444;-0,0649999999999999;;;;
3,446;-0,0700000000000003;;;;
3,448;-0,0649999999999999;;;;
3,45;-0,0750000000000002;;;;
3,452;-0,0800000000000001;;;;
3,454;-0,0800000000000001;;;;
3,456;-0,0800000000000001;;;;
3,458;-0,0750000000000002;;;;
3,46;-0,085;;;;
3,462;-0,0750000000000002;;;;
3,464;-0,085;;;;
3,466;-0,085;;;;
3,468;-0,0950000000000002;;;;
3,47;-0,0950000000000002;;;;
3,472;-0,0950000000000002;;;;
3,474;-0,1;;;;
3,476;-0,0950000000000002;;;;
3,478;-0,1;;;;
3,48;-0,1;;;;
3,482;-0,0950000000000002;;;;
3,484;-0,1;;;;
3,486;-0,1;;;;
3,488;-0,11;;;;
3,49;-0,11;;;;
3,492;-0,12;;;;
3,494;-0,12;;;;
3,496;-0,115;;;;
3,498;-0,12;;;;
3,5;-0,12;;;;
3,502;-0,12;;;;
3,504;-0,115;;;;
3,506;-0,12;;;;
3,508;-0,125;;;;
3,51;-0,125;;;;
3,512;-0,14;;;;
3,514;-0,135;;;;
3,516;-0,135;;;;
3,518;-0,135;;;;
3,52;-0,135;;;;
3,522;-0,135;;;;
3,524;-0,135;;;;
3,526;-0,145;;;;
3,528;-0,145;;;;
3,53;-0,14;;;;
3,532;-0,155;;;;
3,534;-0,15;;;;
3,536;-0,155;;;;
3,538;-0,15;;;;
3,54;-0,155;;;;
3,542;-0,15;;;;
3,544;-0,15;;;;
3,546;-0,16;;;;
3,548;-0,16;;;;
3,55;-0,165;;;;
3,552;-0,17;;;;
3,554;-0,165;;;;
3,556;-0,165;;;;
3,558;-0,165;;;;
3,56;-0,17;;;;
3,562;-0,165;;;;
3,564;-0,16;;;;
3,566;-0,175;;;;
3,568;-0,17;;;;
3,57;-0,18;;;;
3,572;-0,18;;;;
3,574;-0,185;;;;
3,576;-0,18;;;;
3,578;-0,18;;;;
3,58;-0,185;;;;
3,582;-0,175;;;;
3,584;-0,185;;;;
3,586;-0,19;;;;
3,588;-0,185;;;;
3,59;-0,19;;;;
3,592;-0,195;;;;
3,594;-0,2;;;;
3,596;-0,195;;;;
3,598;-0,2;;;;
3,6;-0,2;;;;
3,602;-0,19;;;;
3,604;-0,195;;;;
3,606;-0,2;;;;
3,608;-0,205;;;;
3,61;-0,205;;;;
3,612;-0,205;;;;
3,614;-0,215;;;;
3,616;-0,21;;;;
3,618;-0,21;;;;
3,62;-0,21;;;;
3,622;-0,205;;;;
3,624;-0,21;;;;
3,626;-0,21;;;;
3,628;-0,22;;;;
3,63;-0,215;;;;
3,632;-0,225;;;;
3,634;-0,225;;;;
3,636;-0,215;;;;
3,638;-0,225;;;;
3,64;-0,22;;;;
3,642;-0,22;;;;
3,644;-0,22;;;;
3,646;-0,215;;;;
3,648;-0,23;;;;
3,65;-0,225;;;;
3,652;-0,235;;;;
3,654;-0,23;;;;
3,656;-0,235;;;;
3,658;-0,23;;;;
3,66;-0,23;;;;
3,662;-0,23;;;;
3,664;-0,23;;;;
3,666;-0,24;;;;
3,668;-0,24;;;;
3,67;-0,23;;;;
3,672;-0,245;;;;
3,674;-0,24;;;;
3,676;-0,245;;;;
3,678;-0,24;;;;
3,68;-0,245;;;;
3,682;-0,24;;;;
3,684;-0,235;;;;
3,686;-0,245;;;;
3,688;-0,245;;;;
3,69;-0,25;;;;
3,692;-0,25;;;;
3,694;-0,25;;;;
3,696;-0,25;;;;
3,698;-0,245;;;;
3,7;-0,25;;;;
3,702;-0,245;;;;
3,704;-0,24;;;;
3,706;-0,25;;;;
3,708;-0,25;;;;
3,71;-0,255;;;;
3,712;-0,255;;;;
3,714;-0,26;;;;
3,716;-0,255;;;;
