Zeit t / s;Spannung U_A1 / V;Zeit t / s;U_mean UM / arb.u;Phi &j / arb.u.;
7,184;-0,41;;;;
7,186;-0,41;;;;
7,188;-0,41;;;;
7,19;-0,41;;;;
7,192;-0,415;;;;
7,194;-0,415;;;;
7,196;-0,415;;;;
7,198;-0,43;;;;
7,2;-0,425;;;;
7,202;-0,42;;;;
7,204;-0,425;;;;
7,206;-0,42;;;;
7,208;-0,425;;;;
7,21;-0,42;;;;
7,212;-0,43;;;;
7,214;-0,43;;;;
7,216;-0,425;;;;
7,218;-0,44;;;;
7,22;-0,435;;;;
7,222;-0,44;;;;
7,224;-0,435;;;;
7,226;-0,44;;;;
7,228;-0,435;;;;
7,23;-0,43;;;;
7,232;-0,445;;;;
7,234;-0,44;;;;
7,236;-0,45;;;;
7,238;-0,45;;;;
7,24;-0,45;;;;
7,242;-0,45;;;;
7,244;-0,445;;;;
7,246;-0,455;;;;
7,248;-0,445;;;;
7,25;-0,45;;;;
7,252;-0,455;;;;
7,254;-0,45;;;;
7,256;-0,455;;;;
7,258;-0,46;;;;
7,26;-0,465;;;;
7,262;-0,455;;;;
7,264;-0,46;;;;
7,266;-0,46;;;;
7,268;-0,45;;;;
7,27;-0,46;;;;
7,272;-0,46;;;;
7,274;-0,465;;;;
7,276;-0,465;;;;
7,278;-0,475;;;;
7,28;-0,47;;;;
7,282;-0,465;;;;
7,284;-0,47;;;;
7,286;-0,465;;;;
7,288;-0,465;;;;
7,29;-0,465;;;;
7,292;-0,465;;;;
7,294;-0,47;;;;
7,296;-0,47;;;;
7,298;-0,48;;;;
7,3;-0,475;;;;
7,302;-0,475;;;;
7,304;-0,47;;;;
7,306;-0,47;;;;
7,308;-0,465;;;;
7,31;-0,465;;;;
7,312;-0,48;;;;
7,314;-0,475;;;;
7,316;-0,475;;;;
7,318;-0,48;;;;
7,32;-0,48;;;;
7,322;-0,475;;;;
7,324;-0,475;;;;
7,326;-0,48;;;;
7,328;-0,47;;;;
7,33;-0,475;;;;
7,332;-0,48;;;;
7,334;-0,475;;;;
7,336;-0,48;;;;
7,338;-0,485;;;;
7,34;-0,485;;;;
7,342;-0,48;;;;
7,344;-0,475;;;;
7,346;-0,48;;;;
7,348;-0,47;;;;
7,35;-0,475;;;;
7,352;-0,48;;;;
7,354;-0,485;;;;
7,356;-0,48;;;;
7,358;-0,48;;;;
7,36;-0,49;;;;
7,362;-0,48;;;;
7,364;-0,485;;;;
7,366;-0,48;;;;
7,368;-0,47;;;;
7,37;-0,475;;;;
7,372;-0,48;;;;
7,374;-0,485;;;;
7,376;-0,48;;;;
7,378;-0,49;;;;
7,38;-0,485;;;;
7,382;-0,475;;;;
7,384;-0,48;;;;
7,386;-0,475;;;;
7,388;-0,475;;;;
7,39;-0,475;;;;
7,392;-0,475;;;;
7,394;-0,485;;;;
7,396;-0,475;;;;
7,398;-0,49;;;;
7,4;-0,485;;;;
7,402;-0,485;;;;
7,404;-0,48;;;;
7,406;-0,475;;;;
7,408;-0,475;;;;
7,41;-0,47;;;;
7,412;-0,48;;;;
7,414;-0,48;;;;
7,416;-0,47;;;;
7,418;-0,485;;;;
7,42;-0,48;;;;
7,422;-0,48;;;;
7,424;-0,475;;;;
7,426;-0,48;;;;
7,428;-0,47;;;;
7,43;-0,465;;;;
7,432;-0,475;;;;
7,434;-0,47;;;;
7,436;-0,475;;;;
7,438;-0,475;;;;
7,44;-0,47;;;;
7,442;-0,47;;;;
7,444;-0,465;;;;
7,446;-0,47;;;;
7,448;-0,46;;;;
7,45;-0,465;;;;
7,452;-0,465;;;;
7,454;-0,46;;;;
7,456;-0,465;;;;
7,458;-0,47;;;;
7,46;-0,47;;;;
7,462;-0,46;;;;
7,464;-0,455;;;;
7,466;-0,46;;;;
7,468;-0,45;;;;
7,47;-0,455;;;;
7,472;-0,455;;;;
7,474;-0,455;;;;
7,476;-0,455;;;;
7,478;-0,455;;;;
7,48;-0,46;;;;
7,482;-0,45;;;;
7,484;-0,45;;;;
7,486;-0,45;;;;
7,488;-0,435;;;;
7,49;-0,445;;;;
7,492;-0,44;;;;
7,494;-0,445;;;;
7,496;-0,445;;;;
7,498;-0,45;;;;
7,5;-0,445;;;;
7,502;-0,435;;;;
7,504;-0,44;;;;
7,506;-0,435;;;;
7,508;-0,435;;;;
7,51;-0,43;;;;
7,512;-0,43;;;;
7,514;-0,435;;;;
7,516;-0,43;;;;
7,518;-0,435;;;;
7,52;-0,43;;;;
7,522;-0,43;;;;
7,524;-0,43;;;;
7,526;-0,42;;;;
7,528;-0,415;;;;
7,53;-0,415;;;;
7,532;-0,425;;;;
7,534;-0,415;;;;
7,536;-0,41;;;;
7,538;-0,425;;;;
7,54;-0,415;;;;
7,542;-0,415;;;;
7,544;-0,41;;;;
7,546;-0,41;;;;
7,548;-0,405;;;;
7,55;-0,4;;;;
7,552;-0,41;;;;
7,554;-0,4;;;;
7,556;-0,405;;;;
7,558;-0,405;;;;
7,56;-0,395;;;;
7,562;-0,4;;;;
7,564;-0,395;;;;
7,566;-0,4;;;;
7,568;-0,385;;;;
7,57;-0,39;;;;
7,572;-0,39;;;;
7,574;-0,385;;;;
7,576;-0,39;;;;
7,578;-0,39;;;;
7,58;-0,39;;;;
7,582;-0,38;;;;
7,584;-0,375;;;;
7,586;-0,38;;;;
7,588;-0,365;;;;
7,59;-0,37;;;;
7,592;-0,37;;;;
7,594;-0,37;;;;
7,596;-0,37;;;;
7,598;-0,37;;;;
7,6;-0,37;;;;
7,602;-0,36;;;;
7,604;-0,365;;;;
7,606;-0,355;;;;
7,608;-0,34;;;;
7,61;-0,35;;;;
7,612;-0,35;;;;
7,614;-0,35;;;;
7,616;-0,345;;;;
7,618;-0,355;;;;
7,62;-0,35;;;;
7,622;-0,34;;;;
7,624;-0,34;;;;
7,626;-0,335;;;;
7,628;-0,335;;;;
7,63;-0,33;;;;
7,632;-0,33;;;;
7,634;-0,33;;;;
7,636;-0,325;;;;
7,638;-0,335;;;;
7,64;-0,325;;;;
7,642;-0,32;;;;
7,644;-0,32;;;;
7,646;-0,31;;;;
7,648;-0,31;;;;
7,65;-0,305;;;;
7,652;-0,315;;;;
7,654;-0,305;;;;
7,656;-0,31;;;;
7,658;-0,31;;;;
7,66;-0,3;;;;
7,662;-0,3;;;;
7,664;-0,295;;;;
7,666;-0,295;;;;
7,668;-0,285;;;;
7,67;-0,28;;;;
7,672;-0,29;;;;
7,674;-0,285;;;;
7,676;-0,285;;;;
7,678;-0,285;;;;
7,68;-0,285;;;;
7,682;-0,28;;;;
7,684;-0,27;;;;
7,686;-0,275;;;;
7,688;-0,26;;;;
7,69;-0,265;;;;
7,692;-0,265;;;;
7,694;-0,26;;;;
7,696;-0,265;;;;
7,698;-0,265;;;;
7,7;-0,26;;;;
7,702;-0,255;;;;
7,704;-0,255;;;;
7,706;-0,25;;;;
7,708;-0,24;;;;
7,71;-0,245;;;;
7,712;-0,24;;;;
7,714;-0,245;;;;
7,716;-0,24;;;;
7,718;-0,235;;;;
7,72;-0,24;;;;
7,722;-0,23;;;;
7,724;-0,23;;;;
7,726;-0,225;;;;
7,728;-0,22;;;;
7,73;-0,22;;;;
7,732;-0,21;;;;
7,734;-0,22;;;;
7,736;-0,21;;;;
7,738;-0,22;;;;
7,74;-0,21;;;;
7,742;-0,2;;;;
7,744;-0,205;;;;
7,746;-0,195;;;;
7,748;-0,195;;;;
7,75;-0,19;;;;
7,752;-0,195;;;;
7,754;-0,19;;;;
7,756;-0,185;;;;
7,758;-0,195;;;;
7,76;-0,185;;;;
7,762;-0,18;;;;
7,764;-0,175;;;;
7,766;-0,165;;;;
7,768;-0,165;;;;
7,77;-0,165;;;;
7,772;-0,17;;;;
7,774;-0,165;;;;
7,776;-0,165;;;;
7,778;-0,165;;;;
7,78;-0,155;;;;
7,782;-0,155;;;;
7,784;-0,15;;;;
7,786;-0,15;;;;
7,788;-0,14;;;;
7,79;-0,135;;;;
7,792;-0,145;;;;
7,794;-0,135;;;;
7,796;-0,14;;;;
7,798;-0,14;;;;
7,8;-0,13;;;;
7,802;-0,125;;;;
7,804;-0,12;;;;
7,806;-0,12;;;;
7,808;-0,11;;;;
7,81;-0,12;;;;
7,812;-0,115;;;;
7,814;-0,11;;;;
7,816;-0,11;;;;
7,818;-0,11;;;;
7,82;-0,11;;;;
7,822;-0,1;;;;
7,824;-0,0950000000000002;;;;
7,826;-0,0950000000000002;;;;
7,828;-0,085;;;;
7,83;-0,0950000000000002;;;;
7,832;-0,0899999999999999;;;;
7,834;-0,0899999999999999;;;;
7,836;-0,085;;;;
7,838;-0,085;;;;
7,84;-0,085;;;;
7,842;-0,0750000000000002;;;;
7,844;-0,0800000000000001;;;;
7,846;-0,0700000000000003;;;;
7,848;-0,0649999999999999;;;;
7,85;-0,0649999999999999;;;;
7,852;-0,0600000000000001;;;;
7,854;-0,0649999999999999;;;;
7,856;-0,0600000000000001;;;;
7,858;-0,0700000000000003;;;;
7,86;-0,0550000000000002;;;;
7,862;-0,0449999999999999;;;;
7,864;-0,0499999999999998;;;;
7,866;-0,04;;;;
7,868;-0,04;;;;
7,87;-0,0350000000000001;;;;
7,872;-0,0449999999999999;;;;
7,874;-0,04;;;;
7,876;-0,0300000000000002;;;;
7,878;-0,04;;;;
7,88;-0,0300000000000002;;;;
7,882;-0,0300000000000002;;;;
7,884;-0,0249999999999999;;;;
7,886;-0,0150000000000001;;;;
7,888;-0,00999999999999979;;;;
7,89;-0,00999999999999979;;;;
7,892;-0,0150000000000001;;;;
7,894;-0,00999999999999979;;;;
7,896;-0,0150000000000001;;;;
7,898;-0,0150000000000001;;;;
7,9;0;;;;
7,902;-0,00499999999999989;;;;
7,904;0,00499999999999989;;;;
7,906;0;;;;
7,908;0,0150000000000001;;;;
7,91;0,0150000000000001;;;;
7,912;0,00999999999999979;;;;
7,914;0,0150000000000001;;;;
7,916;0,00999999999999979;;;;
7,918;0,0150000000000001;;;;
7,92;0,0150000000000001;;;;
7,922;0,0249999999999999;;;;
7,924;0,0300000000000002;;;;
7,926;0,0249999999999999;;;;
7,928;0,0449999999999999;;;;
7,93;0,0350000000000001;;;;
7,932;0,0350000000000001;;;;
7,934;0,0350000000000001;;;;
7,936;0,04;;;;
7,938;0,04;;;;
7,94;0,04;;;;
7,942;0,0499999999999998;;;;
7,944;0,0449999999999999;;;;
7,946;0,0550000000000002;;;;
7,948;0,0700000000000003;;;;
7,95;0,0600000000000001;;;;
7,952;0,0649999999999999;;;;
7,954;0,0600000000000001;;;;
7,956;0,0649999999999999;;;;
7,958;0,0550000000000002;;;;
7,96;0,0700000000000003;;;;
7,962;0,0750000000000002;;;;
7,964;0,0750000000000002;;;;
7,966;0,0800000000000001;;;;
7,968;0,085;;;;
7,97;0,085;;;;
7,972;0,0800000000000001;;;;
7,974;0,085;;;;
7,976;0,0899999999999999;;;;
7,978;0,0800000000000001;;;;
7,98;0,0899999999999999;;;;
7,982;0,0899999999999999;;;;
7,984;0,1;;;;
7,986;0,105;;;;
7,988;0,11;;;;
7,99;0,11;;;;
7,992;0,105;;;;
7,994;0,11;;;;
7,996;0,11;;;;
7,998;0,105;;;;
8;0,12;;;;
8,002;0,115;;;;
8,004;0,125;;;;
8,006;0,12;;;;
8,008;0,13;;;;
8,01;0,135;;;;
8,012;0,125;;;;
8,014;0,135;;;;
8,016;0,13;;;;
8,018;0,13;;;;
8,02;0,135;;;;
8,022;0,14;;;;
8,024;0,15;;;;
8,026;0,145;;;;
8,028;0,155;;;;
8,03;0,15;;;;
8,032;0,155;;;;
8,034;0,16;;;;
8,036;0,155;;;;
8,038;0,155;;;;
8,04;0,155;;;;
8,042;0,165;;;;
8,044;0,16;;;;
8,046;0,165;;;;
8,048;0,18;;;;
8,05;0,17;;;;
8,052;0,175;;;;
8,054;0,17;;;;
8,056;0,175;;;;
8,058;0,18;;;;
8,06;0,175;;;;
8,062;0,185;;;;
8,064;0,18;;;;
8,066;0,19;;;;
8,068;0,195;;;;
8,07;0,19;;;;
8,072;0,2;;;;
8,074;0,19;;;;
8,076;0,2;;;;
8,078;0,19;;;;
8,08;0,195;;;;
8,082;0,21;;;;
8,084;0,205;;;;
8,086;0,21;;;;
8,088;0,215;;;;
8,09;0,215;;;;
8,092;0,21;;;;
8,094;0,21;;;;
8,096;0,22;;;;
8,098;0,21;;;;
8,1;0,22;;;;
8,102;0,22;;;;
8,104;0,225;;;;
8,106;0,23;;;;
8,108;0,23;;;;
8,11;0,235;;;;
8,112;0,225;;;;
8,114;0,23;;;;
8,116;0,23;;;;
8,118;0,225;;;;
8,12;0,24;;;;
8,122;0,235;;;;
8,124;0,24;;;;
8,126;0,24;;;;
8,128;0,25;;;;
8,13;0,255;;;;
8,132;0,245;;;;
8,134;0,25;;;;
8,136;0,245;;;;
8,138;0,245;;;;
8,14;0,245;;;;
8,142;0,25;;;;
8,144;0,26;;;;
8,146;0,255;;;;
8,148;0,265;;;;
8,15;0,26;;;;
8,152;0,26;;;;
8,154;0,27;;;;
8,156;0,26;;;;
8,158;0,265;;;;
8,16;0,26;;;;
8,162;0,27;;;;
8,164;0,265;;;;
8,166;0,27;;;;
8,168;0,285;;;;
8,17;0,275;;;;
8,172;0,28;;;;
8,174;0,275;;;;
8,176;0,275;;;;
8,178;0,28;;;;
8,18;0,275;;;;
8,182;0,285;;;;
8,184;0,28;;;;
8,186;0,285;;;;
8,188;0,29;;;;
8,19;0,29;;;;
8,192;0,295;;;;
8,194;0,29;;;;
8,196;0,29;;;;
8,198;0,285;;;;
8,2;0,29;;;;
8,202;0,3;;;;
8,204;0,295;;;;
8,206;0,3;;;;
8,208;0,305;;;;
8,21;0,305;;;;
8,212;0,3;;;;
8,214;0,3;;;;
8,216;0,310000000000001;;;;
8,218;0,295;;;;
8,22;0,305;;;;
8,222;0,305;;;;
8,224;0,305;;;;
8,226;0,32;;;;
8,228;0,315;;;;
8,23;0,32;;;;
8,232;0,310000000000001;;;;
8,234;0,315;;;;
8,236;0,310000000000001;;;;
8,238;0,310000000000001;;;;
8,24;0,32;;;;
8,242;0,315;;;;
8,244;0,32;;;;
8,246;0,315;;;;
8,248;0,33;;;;
8,25;0,32;;;;
8,252;0,32;;;;
8,254;0,325;;;;
8,256;0,32;;;;
8,258;0,32;;;;
8,26;0,32;;;;
8,262;0,325;;;;
8,264;0,33;;;;
8,266;0,325;;;;
8,268;0,34;;;;
8,27;0,33;;;;
8,272;0,33;;;;
8,274;0,325;;;;
8,276;0,33;;;;
8,278;0,33;;;;
8,28;0,325;;;;
8,282;0,34;;;;
8,284;0,33;;;;
8,286;0,335;;;;
8,288;0,335;;;;
8,29;0,34;;;;
8,292;0,34;;;;
8,294;0,335;;;;
8,296;0,34;;;;
8,298;0,33;;;;
8,3;0,335;;;;
8,302;0,34;;;;
8,304;0,335;;;;
8,306;0,345;;;;
8,308;0,345;;;;
8,31;0,345;;;;
8,312;0,34;;;;
8,314;0,34;;;;
8,316;0,35;;;;
8,318;0,335;;;;
8,32;0,345;;;;
8,322;0,34;;;;
8,324;0,345;;;;
8,326;0,34;;;;
8,328;0,35;;;;
8,33;0,35;;;;
8,332;0,34;;;;
8,334;0,35;;;;
8,336;0,34;;;;
8,338;0,34;;;;
8,34;0,34;;;;
8,342;0,345;;;;
8,344;0,35;;;;
8,346;0,345;;;;
8,348;0,355;;;;
8,35;0,35;;;;
8,352;0,35;;;;
8,354;0,355;;;;
8,356;0,345;;;;
8,358;0,345;;;;
8,36;0,34;;;;
8,362;0,35;;;;
8,364;0,345;;;;
8,366;0,345;;;;
8,368;0,36;;;;
8,37;0,345;;;;
8,372;0,35;;;;
8,374;0,345;;;;
8,376;0,35;;;;
8,378;0,35;;;;
8,38;0,345;;;;
8,382;0,35;;;;
8,384;0,345;;;;
8,386;0,35;;;;
8,388;0,35;;;;
8,39;0,35;;;;
8,392;0,355;;;;
8,394;0,345;;;;
8,396;0,35;;;;
8,398;0,34;;;;
8,4;0,345;;;;
8,402;0,355;;;;
8,404;0,35;;;;
8,406;0,355;;;;
8,408;0,35;;;;
8,41;0,35;;;;
8,412;0,345;;;;
8,414;0,35;;;;
8,416;0,355;;;;
8,418;0,34;;;;
8,42;0,35;;;;
8,422;0,345;;;;
8,424;0,35;;;;
8,426;0,355;;;;
8,428;0,35;;;;
8,43;0,355;;;;
8,432;0,345;;;;
8,434;0,345;;;;
8,436;0,34;;;;
8,438;0,34;;;;
8,44;0,35;;;;
8,442;0,345;;;;
8,444;0,35;;;;
8,446;0,34;;;;
8,448;0,35;;;;
8,45;0,345;;;;
8,452;0,34;;;;
8,454;0,345;;;;
8,456;0,34;;;;
8,458;0,335;;;;
8,46;0,335;;;;
8,462;0,34;;;;
8,464;0,345;;;;
8,466;0,335;;;;
8,468;0,345;;;;
8,47;0,34;;;;
8,472;0,335;;;;
8,474;0,345;;;;
8,476;0,33;;;;
8,478;0,335;;;;
8,48;0,33;;;;
8,482;0,335;;;;
8,484;0,33;;;;
8,486;0,33;;;;
8,488;0,345;;;;
8,49;0,33;;;;
8,492;0,335;;;;
8,494;0,325;;;;
8,496;0,33;;;;
8,498;0,33;;;;
8,5;0,32;;;;
8,502;0,33;;;;
8,504;0,325;;;;
8,506;0,325;;;;
8,508;0,325;;;;
8,51;0,325;;;;
8,512;0,325;;;;
8,514;0,32;;;;
8,516;0,325;;;;
8,518;0,310000000000001;;;;
8,52;0,315;;;;
8,522;0,325;;;;
8,524;0,315;;;;
8,526;0,32;;;;
8,528;0,32;;;;
8,53;0,32;;;;
8,532;0,310000000000001;;;;
8,534;0,310000000000001;;;;
8,536;0,315;;;;
8,538;0,3;;;;
8,54;0,310000000000001;;;;
8,542;0,305;;;;
8,544;0,305;;;;
8,546;0,315;;;;
8,548;0,310000000000001;;;;
8,55;0,310000000000001;;;;
8,552;0,3;;;;
8,554;0,3;;;;
8,556;0,3;;;;
8,558;0,295;;;;
8,56;0,3;;;;
8,562;0,295;;;;
8,564;0,295;;;;
8,566;0,295;;;;
8,568;0,3;;;;
8,57;0,3;;;;
8,572;0,29;;;;
8,574;0,29;;;;
8,576;0,285;;;;
8,578;0,285;;;;
8,58;0,28;;;;
8,582;0,285;;;;
8,584;0,29;;;;
8,586;0,28;;;;
8,588;0,29;;;;
8,59;0,28;;;;
8,592;0,275;;;;
8,594;0,285;;;;
8,596;0,275;;;;
8,598;0,275;;;;
8,6;0,265;;;;
8,602;0,275;;;;
8,604;0,27;;;;
8,606;0,27;;;;
8,608;0,28;;;;
8,61;0,265;;;;
8,612;0,27;;;;
8,614;0,26;;;;
8,616;0,265;;;;
8,618;0,265;;;;
8,62;0,255;;;;
8,622;0,26;;;;
8,624;0,255;;;;
8,626;0,26;;;;
8,628;0,255;;;;
8,63;0,255;;;;
8,632;0,255;;;;
8,634;0,245;;;;
8,636;0,25;;;;
8,638;0,235;;;;
8,64;0,245;;;;
8,642;0,25;;;;
8,644;0,24;;;;
8,646;0,245;;;;
8,648;0,24;;;;
8,65;0,24;;;;
8,652;0,235;;;;
8,654;0,235;;;;
8,656;0,24;;;;
8,658;0,225;;;;
8,66;0,23;;;;
8,662;0,225;;;;
8,664;0,225;;;;
8,666;0,23;;;;
8,668;0,23;;;;
8,67;0,23;;;;
8,672;0,22;;;;
8,674;0,22;;;;
8,676;0,21;;;;
8,678;0,21;;;;
8,68;0,22;;;;
8,682;0,215;;;;
8,684;0,215;;;;
8,686;0,21;;;;
8,688;0,215;;;;
8,69;0,205;;;;
8,692;0,205;;;;
8,694;0,205;;;;
8,696;0,195;;;;
8,698;0,2;;;;
8,7;0,19;;;;
8,702;0,2;;;;
8,704;0,2;;;;
8,706;0,19;;;;
8,708;0,2;;;;
8,71;0,19;;;;
8,712;0,19;;;;
8,714;0,185;;;;
8,716;0,185;;;;
8,718;0,18;;;;
8,72;0,175;;;;
8,722;0,18;;;;
8,724;0,17;;;;
8,726;0,175;;;;
8,728;0,185;;;;
8,73;0,17;;;;
8,732;0,175;;;;
8,734;0,165;;;;
8,736;0,165;;;;
8,738;0,155;;;;
8,74;0,155;;;;
8,742;0,165;;;;
8,744;0,155;;;;
8,746;0,16;;;;
8,748;0,155;;;;
8,75;0,155;;;;
8,752;0,16;;;;
8,754;0,145;;;;
8,756;0,145;;;;
8,758;0,135;;;;
8,76;0,14;;;;
8,762;0,14;;;;
8,764;0,14;;;;
8,766;0,14;;;;
8,768;0,135;;;;
8,77;0,14;;;;
8,772;0,13;;;;
8,774;0,13;;;;
8,776;0,13;;;;
8,778;0,12;;;;
8,78;0,125;;;;
8,782;0,12;;;;
8,784;0,12;;;;
8,786;0,115;;;;
8,788;0,12;;;;
8,79;0,12;;;;
8,792;0,11;;;;
8,794;0,11;;;;
8,796;0,105;;;;
8,798;0,1;;;;
8,8;0,11;;;;
8,802;0,1;;;;
8,804;0,1;;;;
8,806;0,0950000000000002;;;;
8,808;0,1;;;;
8,81;0,0899999999999999;;;;
8,812;0,0899999999999999;;;;
8,814;0,0950000000000002;;;;
8,816;0,0800000000000001;;;;
8,818;0,0800000000000001;;;;
8,82;0,0800000000000001;;;;
8,822;0,0800000000000001;;;;
8,824;0,085;;;;
8,826;0,0800000000000001;;;;
8,828;0,085;;;;
8,83;0,0750000000000002;;;;
8,832;0,0700000000000003;;;;
8,834;0,0649999999999999;;;;
8,836;0,0649999999999999;;;;
8,838;0,0649999999999999;;;;
8,84;0,0600000000000001;;;;
8,842;0,0649999999999999;;;;
8,844;0,0600000000000001;;;;
8,846;0,0600000000000001;;;;
8,848;0,0700000000000003;;;;
8,85;0,0550000000000002;;;;
8,852;0,0600000000000001;;;;
8,854;0,0449999999999999;;;;
8,856;0,0499999999999998;;;;
8,858;0,04;;;;
8,86;0,04;;;;
8,862;0,0499999999999998;;;;
8,864;0,04;;;;
8,866;0,0449999999999999;;;;
8,868;0,0350000000000001;;;;
8,87;0,04;;;;
8,872;0,04;;;;
8,874;0,0300000000000002;;;;
8,876;0,0300000000000002;;;;
8,878;0,02;;;;
8,88;0,0249999999999999;;;;
8,882;0,02;;;;
8,884;0,02;;;;
8,886;0,0249999999999999;;;;
8,888;0,02;;;;
8,89;0,02;;;;
8,892;0,00999999999999979;;;;
8,894;0,00999999999999979;;;;
8,896;0,00499999999999989;;;;
8,898;0;;;;
8,9;0,00999999999999979;;;;
8,902;0;;;;
8,904;0;;;;
8,906;-0,00499999999999989;;;;
8,908;0,00499999999999989;;;;
8,91;0,00499999999999989;;;;
8,912;-0,00999999999999979;;;;
8,914;-0,00499999999999989;;;;
8,916;-0,0150000000000001;;;;
8,918;-0,02;;;;
8,92;-0,02;;;;
8,922;-0,02;;;;
8,924;-0,0150000000000001;;;;
8,926;-0,02;;;;
8,928;-0,0150000000000001;;;;
8,93;-0,0249999999999999;;;;
8,932;-0,0249999999999999;;;;
8,934;-0,0350000000000001;;;;
8,936;-0,0350000000000001;;;;
8,938;-0,0300000000000002;;;;
8,94;-0,04;;;;
8,942;-0,0350000000000001;;;;
8,944;-0,04;;;;
8,946;-0,04;;;;
8,948;-0,0300000000000002;;;;
8,95;-0,0449999999999999;;;;
8,952;-0,0449999999999999;;;;
8,954;-0,0550000000000002;;;;
8,956;-0,0449999999999999;;;;
8,958;-0,0600000000000001;;;;
8,96;-0,0550000000000002;;;;
8,962;-0,0499999999999998;;;;
8,964;-0,0600000000000001;;;;
8,966;-0,0550000000000002;;;;
8,968;-0,0600000000000001;;;;
8,97;-0,0600000000000001;;;;
8,972;-0,0600000000000001;;;;
8,974;-0,0700000000000003;;;;
8,976;-0,0649999999999999;;;;
8,978;-0,0800000000000001;;;;
8,98;-0,0750000000000002;;;;
8,982;-0,0750000000000002;;;;
8,984;-0,0750000000000002;;;;
8,986;-0,0750000000000002;;;;
8,988;-0,0750000000000002;;;;
8,99;-0,0750000000000002;;;;
8,992;-0,085;;;;
8,994;-0,085;;;;
8,996;-0,0899999999999999;;;;
8,998;-0,0950000000000002;;;;
9;-0,0899999999999999;;;;
9,002;-0,0950000000000002;;;;
9,004;-0,0950000000000002;;;;
9,006;-0,0950000000000002;;;;
9,008;-0,0899999999999999;;;;
9,01;-0,0950000000000002;;;;
9,012;-0,105;;;;
9,014;-0,1;;;;
9,016;-0,11;;;;
9,018;-0,115;;;;
9,02;-0,11;;;;
9,022;-0,11;;;;
9,024;-0,11;;;;
9,026;-0,115;;;;
9,028;-0,105;;;;
9,03;-0,12;;;;
9,032;-0,12;;;;
9,034;-0,115;;;;
9,036;-0,125;;;;
9,038;-0,125;;;;
9,04;-0,13;;;;
9,042;-0,13;;;;
9,044;-0,13;;;;
9,046;-0,13;;;;
9,048;-0,12;;;;
9,05;-0,135;;;;
9,052;-0,135;;;;
9,054;-0,14;;;;
9,056;-0,14;;;;
9,058;-0,14;;;;
9,06;-0,145;;;;
9,062;-0,145;;;;
9,064;-0,15;;;;
9,066;-0,145;;;;
9,068;-0,14;;;;
9,07;-0,15;;;;
9,072;-0,15;;;;
9,074;-0,155;;;;
9,076;-0,155;;;;
9,078;-0,17;;;;
9,08;-0,165;;;;
9,082;-0,155;;;;
9,084;-0,165;;;;
9,086;-0,165;;;;
9,088;-0,165;;;;
9,09;-0,165;;;;
9,092;-0,165;;;;
9,094;-0,17;;;;
9,096;-0,17;;;;
9,098;-0,185;;;;
9,1;-0,18;;;;
9,102;-0,18;;;;
9,104;-0,18;;;;
9,106;-0,175;;;;
9,108;-0,18;;;;
9,11;-0,18;;;;
9,112;-0,19;;;;
9,114;-0,19;;;;
9,116;-0,18;;;;
9,118;-0,195;;;;
9,12;-0,19;;;;
9,122;-0,195;;;;
9,124;-0,195;;;;
9,126;-0,195;;;;
9,128;-0,19;;;;
9,13;-0,19;;;;
9,132;-0,205;;;;
9,134;-0,2;;;;
9,136;-0,21;;;;
9,138;-0,21;;;;
9,14;-0,2;;;;
9,142;-0,21;;;;
9,144;-0,205;;;;
9,146;-0,21;;;;
9,148;-0,205;;;;
9,15;-0,215;;;;
9,152;-0,215;;;;
9,154;-0,21;;;;
9,156;-0,22;;;;
9,158;-0,225;;;;
9,16;-0,225;;;;
9,162;-0,22;;;;
9,164;-0,215;;;;
9,166;-0,225;;;;
9,168;-0,215;;;;
9,17;-0,23;;;;
9,172;-0,225;;;;
9,174;-0,23;;;;
9,176;-0,23;;;;
9,178;-0,23;;;;
9,18;-0,235;;;;
9,182;-0,23;;;;
9,184;-0,235;;;;
9,186;-0,235;;;;
9,188;-0,225;;;;
9,19;-0,235;;;;
9,192;-0,24;;;;
9,194;-0,245;;;;
9,196;-0,24;;;;
9,198;-0,25;;;;
9,2;-0,245;;;;
9,202;-0,24;;;;
9,204;-0,25;;;;
9,206;-0,24;;;;
9,208;-0,245;;;;
9,21;-0,245;;;;
9,212;-0,24;;;;
9,214;-0,25;;;;
9,216;-0,25;;;;
9,218;-0,26;;;;
9,22;-0,255;;;;
9,222;-0,255;;;;
9,224;-0,255;;;;
9,226;-0,25;;;;
9,228;-0,25;;;;
9,23;-0,255;;;;
9,232;-0,26;;;;
9,234;-0,26;;;;
9,236;-0,265;;;;
9,238;-0,265;;;;
9,24;-0,26;;;;
9,242;-0,265;;;;
9,244;-0,26;;;;
9,246;-0,27;;;;
9,248;-0,26;;;;
9,25;-0,26;;;;
9,252;-0,265;;;;
9,254;-0,265;;;;
9,256;-0,27;;;;
9,258;-0,275;;;;
9,26;-0,275;;;;
9,262;-0,27;;;;
9,264;-0,265;;;;
9,266;-0,27;;;;
9,268;-0,265;;;;
9,27;-0,275;;;;
9,272;-0,275;;;;
9,274;-0,28;;;;
9,276;-0,28;;;;
9,278;-0,28;;;;
9,28;-0,28;;;;
9,282;-0,28;;;;
9,284;-0,28;;;;
9,286;-0,28;;;;
9,288;-0,27;;;;
9,29;-0,28;;;;
9,292;-0,275;;;;
